VPHAS-OB1,RAJ2000,DEJ2000,umag,gmag,rmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,logTeff,A0,Rv,mu,chi2,goodOB,EM,SUB,LUM,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag
9797,163.689103,-61.304875,13.869,13.989,12.723,12.745,12.024,12.409,10.757,10.292,10.025,4.513,4.65,3.968,12.51,3.12,1,0,0,0,9.544,9.5,7.99,5.755,0.022,0.02,0.025,0.051
9801,164.630426,-60.337741,16.31,16.283,15.168,15.163,14.521,14.879,13.478,13.13,13.074,4.364,3.757,3.526,14.07,5.93,1,0,0,0,12.946,12.95,10.76,7.208,0.036,0.053,0.305,0.217
9823,164.214003,-60.80606,15.382,15.427,14.386,14.335,13.729,14.045,12.688,12.402,12.289,4.38,3.711,3.605,13.46,4.26,1,0,0,0,12.139,12.286,12.04,8.948,0.039,0.048,,
9824,165.063146,-59.904311,14.029,14.261,13.209,13.232,12.615,13.077,11.53,11.193,11.066,4.476,3.921,3.836,13.18,1.53,1,0,0,0,10.928,10.921,7.504,3.666,0.024,0.026,0.055,0.033
9835,164.339939,-60.698115,17.482,17.084,15.443,15.58,14.641,15.085,12.991,12.409,12.144,4.349,5.341,3.838,12.89,6.65,1,0,0,0,11.033,10.967,10.441,8.789,0.024,0.025,,
9839,164.018223,-61.032897,13.246,13.562,12.514,12.558,11.956,12.22,10.87,10.608,10.419,4.53,3.891,3.843,13.16,1.81,1,0,0,0,10.279,10.259,8.901,6.491,0.023,0.022,0.044,0.066
9852,162.976291,-62.069453,16.616,16.783,15.856,15.843,15.298,15.556,14.41,14.025,13.805,4.334,3.448,3.953,14.67,4.65,1,0,0,0,13.689,14.09,12.96,9.462,0.034,0.044,,
9856,163.587743,-61.482658,16.627,16.537,15.405,15.394,14.667,15.066,13.685,13.378,13.198,4.371,3.787,3.387,14.35,5.68,1,0,0,0,12.613,12.71,12.377,9.214,0.034,0.041,,
9860,162.654712,-62.397125,15.72,16.064,15.281,15.253,14.791,14.979,14.094,13.824,13.81,4.406,2.934,3.589,15.3,2.96,1,0,0,0,13.536,13.713,10.698,7.863,0.024,0.029,0.088,0.129
9882,165.576093,-59.433219,15.547,15.708,14.638,14.657,14.042,14.369,12.977,12.655,12.488,4.422,3.844,3.78,14.08,0.08,1,0,0,0,12.498,12.589,10.744,7.377,0.031,0.033,0.158,0.146
9891,165.078446,-59.993417,13.447,13.55,12.36,12.362,11.746,12.048,10.493,10.135,9.943,4.429,4.24,3.899,11.55,1.49,1,0,0,1,9.74,9.718,9.898,7.944,0.024,0.023,0.149,0.271
9892,163.632672,-61.499324,12.541,13.194,12.907,12.918,12.693,12.755,12.594,12.589,12.551,4.328,1.237,3.052,13.57,2.1,1,0,0,0,12.437,12.55,10.711,8.3,0.025,0.026,,0.303
9893,165.090781,-59.98016,15.398,15.618,14.592,14.605,14.002,14.325,12.991,12.65,12.516,4.445,3.778,3.801,14.33,0.89,1,0,0,0,12.372,12.512,11.427,7.145,0.034,0.035,,0.149
9895,163.607906,-61.527061,12.904,13.31,12.641,12.669,12.204,12.392,11.567,11.386,11.242,4.36,2.673,3.803,12.38,1.74,1,0,0,0,10.986,11.046,10.755,8.152,0.023,0.022,0.35,0.355
9908,165.082749,-60.008731,15.526,15.617,14.427,14.444,13.758,14.137,12.59,12.236,12.071,4.474,4.204,3.699,14.16,0.38,1,0,0,0,12.004,12.055,11.356,9.099,0.025,0.024,,
9909,165.086314,-60.005575,17.817,17.592,16.331,16.335,15.606,16.028,14.323,13.873,13.722,4.301,4.291,3.787,14.13,2.53,1,0,0,0,13.795,14.247,11.575,9.094,0.035,0.045,,
9910,165.105821,-59.985105,14.555,14.545,13.198,13.195,12.426,12.878,11.09,10.652,10.478,4.538,4.762,3.719,13.21,1.23,1,0,0,0,10.215,10.187,9.125,6.505,0.023,0.021,0.074,0.073
9915,165.101423,-59.993253,14.346,14.247,12.789,12.8,11.983,12.219,10.467,9.975,9.649,4.471,5.201,3.958,11.62,3.64,1,1,0,0,9.195,8.939,8.184,7.06,0.023,0.02,0.042,0.12
9919,163.979837,-61.181085,18.692,18.132,16.441,16.444,15.456,16.07,13.651,13.12,12.842,4.366,5.724,3.765,13.69,1.21,1,0,0,0,12.822,12.682,8.794,3.784,0.046,0.05,0.075,0.046
9921,165.101491,-60.000118,14.515,14.592,13.341,13.36,12.634,13.031,11.312,10.912,10.677,4.485,4.595,3.921,12.83,0.25,1,0,0,0,10.378,10.383,10.599,8.716,0.023,0.021,0.308,
9925,165.098609,-60.006313,16.811,16.827,15.657,15.674,14.992,15.383,13.81,13.496,13.331,4.403,4.074,3.683,14.7,0.81,1,0,0,0,13.428,13.803,11.241,8.638,0.055,0.064,,
9930,164.477184,-60.679483,17.963,17.439,15.888,15.91,15.008,15.565,13.268,12.835,12.595,4.297,5.211,3.798,12.87,5.06,1,0,0,0,12.33,12.389,8.788,5.544,0.034,0.042,0.072,0.049
9940,164.408022,-60.765755,17.421,16.965,15.107,15.156,14.071,14.605,12.053,11.293,10.862,4.468,6.675,4.13,12.64,5.59,1,1,0,0,10.073,9.745,6.497,1.305,0.03,0.033,0.092,0.03
9966,164.951391,-60.206683,16.3,15.776,14.044,14.056,13.043,13.685,11.19,10.721,10.382,4.417,5.868,3.736,11.72,2.74,1,0,0,1,10.201,10.153,9.213,7.827,0.025,0.023,0.079,0.206
9980,165.499773,-59.615947,15.244,15.182,14.135,14.148,13.522,13.736,12.58,12.286,12.137,4.302,3.415,3.473,12.7,0.78,1,1,0,0,11.516,11.436,9.272,6.558,0.025,0.023,0.044,0.065
9982,163.913093,-61.306794,13.844,14.048,13.16,13.18,12.655,12.92,11.849,11.58,11.442,4.348,3.128,3.659,12.42,0.59,1,0,0,0,11.364,11.397,10.107,5.217,0.026,0.029,0.087,0.065
9983,165.141229,-60.015868,13.203,13.551,12.564,12.591,12.027,12.304,11.026,10.707,10.564,4.503,3.747,3.906,12.99,0.7,1,0,0,0,10.518,10.514,11.447,8.683,0.024,0.023,,
9996,165.072818,-60.109312,16.256,16.081,14.696,14.711,13.93,14.38,12.493,12.109,11.888,4.407,4.731,3.722,13.23,1.08,1,0,0,0,11.828,11.87,10.389,7.784,0.026,0.025,0.185,0.26
10003,164.601043,-60.622628,13.463,14.044,13.298,13.305,12.879,13.054,12.235,12.064,11.994,4.57,2.864,3.569,15.31,0.52,1,0,0,0,11.937,12.026,9.974,7.22,0.03,0.038,,
10005,165.616719,-59.509963,14.494,14.679,13.719,13.732,13.164,13.453,12.184,11.921,11.827,4.393,3.478,3.697,13.14,3.15,1,0,0,0,11.613,11.656,12.825,9.116,0.025,0.025,,
10010,164.164416,-61.085093,13.941,14.383,13.566,13.573,13.082,13.313,12.378,12.142,12.022,4.491,3.093,3.632,14.43,0.94,1,0,0,0,11.968,12.035,11.603,7.816,0.033,0.036,,
10011,164.945312,-60.265443,14.708,14.699,13.449,13.494,12.763,13.174,11.552,11.226,11.031,4.437,4.244,3.616,12.74,0.25,1,0,0,0,10.896,10.92,11.065,9.312,0.024,0.022,,
10012,165.134399,-60.05967,15.523,15.522,14.257,14.269,13.536,13.956,12.263,11.844,11.641,4.441,4.495,3.809,13.35,0.41,1,0,0,0,11.239,11.235,9.822,8.337,0.028,0.03,,
10015,164.978438,-60.23593,12.952,13.23,12.3,12.299,11.827,12.032,10.937,10.694,10.623,4.412,3.253,3.62,12.15,3.21,1,0,0,0,10.471,10.536,11.061,8.764,0.022,0.021,,
10021,164.787698,-60.448397,13.672,13.856,12.735,12.735,12.112,12.42,10.954,10.631,10.456,4.486,4.103,3.818,12.67,0.51,1,0,0,0,10.3,10.289,7.447,2.487,0.024,0.023,0.052,0.024
10022,164.067441,-61.199642,15.178,15.289,14.172,14.168,13.522,13.861,12.396,12.049,11.831,4.419,4.063,3.841,13.38,0.69,1,0,0,0,11.749,11.79,9.532,7.496,0.029,0.032,,
10023,164.575375,-60.674975,18.019,17.323,15.432,15.425,14.335,14.999,12.324,11.764,11.446,4.42,6.342,3.708,12.75,2.0,1,0,0,0,11.252,11.196,9.629,7.012,0.027,0.027,,
10028,164.216981,-61.05196,15.689,15.53,14.065,14.074,13.217,13.717,11.684,11.134,10.905,4.468,5.266,3.909,12.8,1.87,1,0,0,0,10.664,10.646,9.62,7.35,0.024,0.022,0.051,
10033,164.199496,-61.073735,14.999,15.381,14.566,14.574,14.086,14.318,13.372,13.084,13.006,4.432,3.067,3.688,14.77,2.39,1,0,0,0,13.17,13.558,11.443,8.32,0.036,0.044,,0.409
10034,164.829472,-60.416063,16.831,16.69,15.524,15.523,14.839,15.235,13.712,13.381,13.26,4.325,3.868,3.534,13.93,2.72,1,0,0,0,13.165,13.227,10.008,5.778,0.047,0.081,0.152,0.069
10035,165.067791,-60.15922,16.511,16.211,14.713,14.724,13.876,14.327,12.32,11.798,11.439,4.357,5.196,3.946,12.31,3.47,1,0,0,0,10.852,10.841,9.812,8.031,0.025,0.024,0.08,0.201
10039,164.581618,-60.685042,17.069,16.772,15.209,15.224,14.317,14.851,12.679,12.214,11.957,4.454,5.384,3.753,13.7,0.72,1,0,0,0,11.794,11.811,9.64,5.73,0.029,0.033,0.349,0.115
10041,164.852558,-60.406876,15.136,15.074,13.723,13.749,12.955,13.401,11.575,11.177,10.949,4.472,4.749,3.753,12.96,0.15,1,0,0,0,10.768,10.814,10.529,6.647,0.023,0.024,,0.178
10043,165.179902,-60.054643,15.9,16.01,14.884,14.903,14.257,14.602,13.189,12.865,12.702,4.436,3.913,3.643,14.43,0.1,1,0,0,0,12.053,12.267,12.0,8.826,0.025,0.025,0.481,
10046,162.984037,-62.287944,13.403,14.139,13.672,13.65,13.393,13.446,13.081,12.954,12.946,4.477,2.014,3.51,15.28,1.32,1,0,0,0,12.976,13.094,11.44,8.154,0.032,0.034,0.144,0.18
10047,166.289958,-58.785949,13.086,13.499,12.89,12.844,12.465,12.474,12.031,11.908,11.878,4.376,2.23,3.197,13.19,4.12,1,1,0,0,11.508,11.659,11.662,9.047,0.023,0.022,,
10051,163.695264,-61.612985,12.939,13.378,12.881,12.879,12.519,12.645,12.164,12.029,11.943,4.309,1.957,3.46,12.73,4.18,1,0,0,0,11.811,11.753,9.97,6.374,0.027,0.028,0.088,0.067
10054,164.4238,-60.879751,16.828,16.369,14.622,14.629,13.663,14.263,11.899,11.433,11.064,4.457,5.785,3.677,12.84,2.52,1,0,0,0,10.791,10.772,8.946,4.845,0.024,0.023,0.053,0.085
10055,164.561018,-60.736781,16.787,16.698,15.332,15.329,14.549,14.988,13.121,12.759,12.527,4.481,4.803,3.727,14.63,1.62,1,0,0,0,12.33,12.344,9.724,7.339,0.042,0.051,0.268,
10075,165.371038,-59.878137,15.248,15.208,14.055,14.069,13.405,13.772,12.215,11.829,11.661,4.341,4.045,3.83,12.46,0.79,1,0,0,0,11.558,11.699,12.574,6.026,0.026,0.029,,0.054
10076,165.986451,-59.178808,13.695,14.124,13.371,13.359,12.893,13.04,12.234,12.003,11.94,4.459,2.914,3.582,13.99,2.38,1,0,0,0,11.808,11.916,10.887,7.919,0.024,0.026,,0.203
10082,165.057354,-60.23287,13.743,14.004,13.009,13.036,12.456,12.751,11.531,11.308,11.136,4.469,3.526,3.591,13.26,0.62,1,0,0,0,10.868,10.9,10.772,8.904,0.023,0.023,0.138,
10091,165.05689,-60.249024,16.028,16.064,14.889,14.901,14.23,14.598,13.121,12.811,12.656,4.434,3.995,3.554,14.35,0.43,1,0,0,0,12.677,12.889,12.329,9.255,0.04,0.048,,
10092,164.27486,-61.075866,15.858,15.607,14.002,13.999,13.063,13.636,11.303,10.771,10.47,4.513,5.797,3.937,12.81,0.2,1,0,0,0,10.278,10.233,10.514,6.415,0.024,0.022,0.479,
10098,164.333149,-61.01908,13.628,13.884,12.737,12.739,12.102,12.419,10.924,10.547,10.348,4.555,4.293,3.936,13.34,0.58,1,0,0,0,10.222,10.21,11.003,8.505,0.023,0.021,,
10099,165.999319,-59.191908,12.49,13.155,12.852,12.838,12.627,12.61,12.469,12.424,12.412,4.337,1.384,3.307,13.47,1.62,1,0,0,0,12.361,12.485,11.332,9.211,0.027,0.028,,
10105,165.013901,-60.303938,15.587,15.598,14.437,14.447,13.786,14.15,12.634,12.36,12.165,4.398,3.972,3.618,13.52,1.02,1,0,0,0,11.985,12.213,11.278,8.758,0.027,0.032,,
10106,164.277593,-61.087047,15.632,15.26,13.564,13.572,12.574,13.163,10.75,10.051,9.727,4.447,6.124,4.057,11.32,4.5,1,0,0,0,9.492,9.4,9.1,7.476,0.023,0.021,0.223,0.138
10107,165.607403,-59.65365,15.557,15.376,14.212,14.22,13.554,13.899,12.451,12.139,12.016,4.305,3.738,3.452,12.55,2.14,1,0,0,0,11.891,11.905,12.45,9.103,0.025,0.025,,
10108,164.897432,-60.440713,16.426,16.504,15.5,15.511,14.932,15.258,13.84,13.544,13.385,4.325,3.637,3.914,14.08,0.81,1,0,0,0,13.386,13.996,11.718,9.065,0.032,0.037,,
10110,165.0601,-60.265771,16.327,16.249,15.004,15.035,14.328,14.718,13.106,12.812,12.586,4.38,4.142,3.603,13.76,1.14,1,0,0,0,12.607,12.813,12.088,8.96,0.053,0.072,,
10111,164.310377,-61.059043,17.238,16.888,15.266,15.272,14.342,14.908,12.676,12.15,11.906,4.457,5.552,3.741,13.66,0.8,1,0,0,0,11.696,11.686,8.723,5.921,0.031,0.035,0.214,
10126,164.556005,-60.819174,19.094,18.185,15.955,15.956,14.686,15.508,12.316,11.599,11.162,4.497,7.526,3.799,13.16,0.6,1,0,0,0,10.762,10.592,6.306,2.66,0.032,0.026,0.019,0.02
10132,164.726377,-60.645414,16.9,16.06,13.994,14.001,12.8,13.552,10.639,9.998,9.603,4.438,6.901,3.726,11.06,0.79,1,0,0,1,9.381,9.276,9.529,6.355,0.023,0.021,0.379,
10139,164.594541,-60.792003,15.889,15.929,14.949,14.937,14.368,14.542,13.499,13.301,13.222,4.347,3.198,3.298,14.16,2.95,1,0,0,0,12.881,12.797,10.16,7.966,0.049,0.06,,
10150,165.164616,-60.191042,15.59,15.869,14.964,14.975,14.456,14.718,13.538,13.394,13.308,4.429,3.255,3.573,14.98,4.85,1,0,0,0,13.161,13.469,11.086,9.293,0.038,0.049,,
10155,164.976239,-60.39924,17.764,17.369,15.833,15.847,14.926,15.484,13.051,12.561,12.263,4.337,5.594,4.122,12.83,3.22,1,0,0,0,11.898,12.022,11.116,8.378,0.029,0.037,,
10157,164.290201,-61.122823,16.225,16.318,15.122,15.124,14.429,14.813,13.271,12.854,12.673,4.474,4.298,3.772,14.75,1.14,1,0,0,0,12.513,12.542,8.13,4.291,0.037,0.044,0.067,0.053
10161,164.701283,-60.697166,15.257,15.015,13.487,13.497,12.603,13.128,11.128,10.75,10.56,4.552,5.073,3.467,13.44,2.86,1,0,0,0,10.254,10.259,9.256,6.755,0.024,0.022,0.17,
10162,165.079156,-60.292252,16.221,16.188,14.883,14.879,14.126,14.56,12.818,12.441,12.244,4.483,4.585,3.686,14.39,0.54,1,0,0,0,11.844,11.914,10.152,7.756,0.03,0.03,0.115,
10169,165.208151,-60.158524,17.963,17.627,16.213,16.227,15.446,15.923,13.973,13.607,13.391,4.321,4.621,3.66,13.96,1.7,1,0,0,0,13.044,12.641,10.643,6.077,0.033,0.032,,0.078
10187,165.026837,-60.373114,16.63,16.624,15.358,15.356,14.656,15.062,13.383,13.013,12.8,4.44,4.422,3.747,14.51,0.11,1,0,0,0,11.818,10.932,6.948,2.901,0.033,0.022,0.037,0.022
10188,165.318732,-60.054049,17.6,17.195,15.683,15.725,14.885,15.392,13.436,12.932,12.728,4.325,4.815,3.623,13.33,1.99,1,0,0,0,12.637,12.842,11.342,7.117,0.026,0.027,0.538,0.124
10193,165.193862,-60.192736,13.54,13.846,12.818,12.818,12.232,12.534,11.221,11.008,10.837,4.553,3.749,3.65,13.86,1.69,1,0,0,0,10.523,10.57,11.662,8.647,0.023,0.023,,
10216,165.086943,-60.326526,14.419,14.283,12.84,12.859,12.059,12.508,10.693,10.197,9.972,4.459,4.881,3.71,11.84,2.51,1,0,0,0,9.626,9.582,9.365,8.433,0.022,0.02,0.096,0.359
10217,164.904727,-60.525257,12.719,13.277,12.842,12.854,12.594,12.699,12.346,12.255,12.251,4.333,1.618,3.197,13.26,0.93,1,0,0,0,11.956,11.957,8.409,6.438,0.034,0.04,0.062,0.088
10219,165.205242,-60.200638,15.475,15.6,14.465,14.482,13.847,14.192,12.694,12.424,12.289,4.466,3.985,3.65,14.29,2.29,1,0,0,0,11.858,11.815,10.33,7.14,0.028,0.03,0.358,0.12
10224,165.169069,-60.241654,16.383,16.427,15.243,15.259,14.583,14.966,13.378,13.124,12.914,4.438,4.108,3.644,14.64,2.66,1,0,0,0,13.015,13.249,11.445,8.836,0.043,0.052,,
10230,164.339078,-61.127803,17.618,17.401,16.037,16.034,15.235,15.717,13.714,13.197,12.93,4.339,4.955,4.083,13.61,0.55,1,0,0,0,12.757,12.804,9.21,7.901,0.043,0.062,,
10242,164.378406,-61.104792,18.494,18.04,16.492,16.495,15.59,16.151,13.882,13.314,12.937,4.299,5.427,4.05,13.29,2.62,1,0,0,0,12.756,12.924,11.268,8.869,0.059,0.073,0.3,
10247,165.180912,-60.259207,15.866,15.763,14.438,14.458,13.686,14.14,12.32,12.023,11.79,4.441,4.549,3.638,13.5,2.95,1,0,0,0,11.648,11.7,10.374,7.626,0.026,0.027,0.092,0.137
10249,165.263093,-60.171774,15.674,15.443,13.933,13.943,13.091,13.609,11.44,11.075,10.802,4.462,5.237,3.765,12.64,5.4,1,0,0,0,10.568,10.595,10.348,9.163,0.024,0.022,0.148,
10255,164.477922,-61.014551,18.787,17.512,15.006,14.988,13.581,14.52,10.813,9.945,9.444,4.404,8.46,3.898,10.38,0.21,1,0,0,1,8.997,8.832,8.218,5.502,0.023,0.019,0.194,0.141
10257,165.205706,-60.239816,14.664,14.821,13.651,13.659,12.993,13.356,11.784,11.555,11.311,4.532,4.206,3.708,14.05,3.52,1,0,0,0,10.963,11.014,11.088,8.543,0.024,0.023,0.44,
10259,164.904741,-60.567119,12.652,13.141,12.289,12.354,11.892,12.018,10.961,10.77,10.638,4.481,3.282,3.978,12.87,5.13,1,0,0,0,10.517,10.5,8.493,3.69,0.03,0.025,0.07,0.033
10262,164.916051,-60.557031,14.655,14.966,13.998,13.999,13.439,13.716,12.569,12.254,12.135,4.5,3.555,3.664,14.57,1.35,1,0,0,0,12.232,12.35,10.439,6.428,0.032,0.036,,0.083
10267,164.451066,-61.052384,17.897,17.641,16.159,16.176,15.322,15.83,13.742,13.161,12.922,4.38,5.244,3.986,13.94,1.79,1,0,0,0,12.839,13.243,10.608,5.14,0.047,0.089,,
10275,164.451817,-61.062636,16.834,16.668,15.278,15.286,14.475,14.955,12.91,12.457,12.126,4.382,5.071,4.067,13.21,1.1,1,0,0,0,11.698,11.432,7.642,2.963,0.046,0.037,0.064,0.098
10279,165.244966,-60.220426,16.986,16.654,15.111,15.11,14.236,14.779,12.603,12.225,11.926,4.411,5.223,3.709,13.28,2.61,1,0,0,0,11.55,11.56,9.694,7.187,0.028,0.025,0.102,0.126
10282,165.249132,-60.21742,18.934,18.189,16.359,16.37,15.351,16.023,13.502,13.007,12.703,4.336,5.783,3.571,13.31,0.81,1,0,0,0,12.194,12.195,9.736,7.803,0.027,0.028,0.146,0.237
10283,164.386165,-61.136504,16.409,16.153,14.543,14.55,13.618,14.182,11.87,11.335,11.012,4.495,5.774,3.946,13.17,0.25,1,0,0,0,10.578,10.577,10.434,5.17,0.024,0.025,,0.126
10289,164.625208,-60.89408,18.774,18.125,16.275,16.3,15.256,15.904,13.152,12.558,12.224,4.356,6.337,3.957,12.9,1.68,1,0,0,0,11.739,11.711,9.929,6.983,0.026,0.025,0.136,0.371
10291,164.813366,-60.69774,15.354,14.976,13.343,13.368,12.467,12.98,10.874,10.438,10.115,4.418,5.301,3.628,11.55,2.38,1,0,0,1,9.964,9.917,10.127,8.905,0.023,0.021,0.1,
10292,164.214536,-61.320803,16.128,16.081,14.687,14.698,13.821,14.346,12.202,11.704,11.408,4.517,5.41,4.138,13.82,0.92,1,0,0,0,11.195,11.136,9.09,6.306,0.029,0.035,0.433,0.216
10294,164.403377,-61.128492,18.809,18.247,16.619,16.606,15.666,16.264,13.916,13.429,13.084,4.317,5.484,3.798,13.56,1.05,1,0,0,0,13.087,13.507,10.33,9.289,0.047,0.102,,
10298,164.532454,-60.996349,15.135,14.905,13.31,13.326,12.412,12.94,10.725,10.237,9.941,4.529,5.605,3.829,12.49,0.53,1,0,0,0,9.749,9.713,9.908,4.8,0.025,0.023,0.487,
10299,164.394566,-61.139216,16.599,16.122,14.348,14.354,13.329,13.965,11.481,10.869,10.518,4.449,6.129,3.858,12.15,1.52,1,0,0,0,10.388,10.353,9.936,5.292,0.029,0.027,,0.052
10326,165.061507,-60.453342,17.474,16.845,15.149,15.153,14.151,14.776,12.395,11.829,11.583,4.335,5.628,3.698,12.17,2.65,1,0,0,0,11.422,11.428,9.195,5.299,0.028,0.029,0.073,0.041
10330,164.786578,-60.752607,16.471,16.232,14.684,14.678,13.811,14.313,12.272,11.794,11.531,4.492,5.288,3.703,13.71,0.25,1,0,0,0,11.266,11.11,7.77,3.377,0.025,0.023,0.032,0.034
10336,164.675396,-60.874505,12.392,13.008,12.727,12.718,12.524,12.558,12.38,12.314,12.352,4.301,1.261,3.256,13.1,2.77,1,0,0,0,11.994,12.062,10.407,6.988,0.031,0.031,0.207,
10339,164.867461,-60.672721,16.006,16.096,14.891,14.902,14.207,14.58,13.067,12.703,12.494,4.487,4.241,3.684,14.73,0.86,1,0,0,0,12.537,12.667,11.664,9.328,0.036,0.04,,
10353,165.291029,-60.23229,17.86,17.608,16.217,16.223,15.427,15.897,13.967,13.521,13.362,4.358,4.764,3.78,14.19,2.39,1,0,0,0,13.116,13.093,10.908,8.993,0.033,0.034,,
10354,165.366024,-60.150532,20.027,19.368,17.575,17.595,16.592,17.255,14.636,14.084,13.755,4.332,5.979,3.844,14.28,0.99,1,0,0,0,13.728,14.017,10.377,8.319,0.067,0.092,0.191,
10359,165.225855,-60.307668,15.617,15.609,14.286,14.293,13.542,13.981,12.192,11.884,11.637,4.502,4.606,3.68,14.0,2.6,1,0,0,0,11.503,11.511,11.811,9.09,0.027,0.025,,
10361,164.46265,-61.12436,18.825,18.299,16.473,16.473,15.421,16.096,13.389,12.788,12.414,4.445,6.436,3.954,13.96,0.31,1,0,0,0,12.163,12.228,9.388,7.279,0.046,0.089,0.112,0.439
10380,164.963453,-60.615709,15.248,15.429,14.536,14.54,14.023,14.268,13.167,12.91,12.778,4.337,3.165,3.696,13.65,0.17,1,0,0,0,12.781,13.02,10.532,8.897,0.036,0.028,,
10383,164.620482,-60.983829,18.081,17.705,16.188,16.196,15.311,15.834,13.634,13.197,12.851,4.345,5.268,3.901,13.59,2.29,1,0,0,0,12.692,12.793,10.028,5.199,0.045,0.058,,0.061
10385,164.898443,-60.694331,14.854,14.704,13.429,13.439,12.703,13.085,11.42,11.008,10.773,4.34,4.367,3.793,11.55,0.48,1,0,0,1,10.68,10.605,10.781,8.622,0.024,0.024,,
10393,165.104196,-60.483463,15.937,15.593,14.009,14.03,13.09,13.656,11.432,10.833,10.586,4.414,5.549,3.877,11.91,1.65,1,0,0,0,10.348,10.187,9.153,6.087,0.034,0.03,0.082,0.087
10394,164.763834,-60.847881,14.666,14.719,13.418,13.42,12.681,13.091,11.332,10.941,10.716,4.525,4.698,3.827,13.31,0.18,1,0,0,0,10.484,10.49,10.748,8.076,0.024,0.021,,
10397,165.279513,-60.295571,18.41,17.903,16.288,16.305,15.382,15.955,13.782,13.262,12.988,4.335,5.258,3.673,13.64,0.62,1,0,0,0,12.898,13.075,10.501,7.65,0.032,0.036,,
10411,164.489246,-61.152166,13.819,13.956,13.008,13.007,12.467,12.722,11.667,11.452,11.315,4.364,3.135,3.378,12.45,0.5,1,0,0,0,10.535,10.407,5.541,4.507,0.031,0.029,0.018,0.122
10413,164.457336,-61.186324,16.884,16.44,14.582,14.573,13.429,14.154,11.201,10.465,9.994,4.531,7.146,4.3,12.39,3.75,1,0,0,0,9.626,9.527,7.722,4.779,0.023,0.024,0.061,0.492
10420,164.629183,-61.019018,16.856,16.252,14.383,14.379,13.294,13.974,11.361,10.747,10.403,4.462,6.364,3.758,12.15,0.75,1,0,0,0,10.132,10.089,8.141,3.93,0.024,0.023,0.092,0.124
10423,164.765692,-60.877497,18.986,18.254,16.394,16.259,15.178,15.857,13.101,12.483,12.125,4.409,6.621,3.852,13.29,7.79,1,0,0,0,11.825,11.833,10.503,7.607,0.028,0.023,,
10425,164.591208,-61.062506,17.952,17.539,15.774,15.799,14.754,15.375,12.792,12.167,11.756,4.461,6.363,4.064,13.48,1.95,1,0,0,0,11.501,11.51,12.419,3.81,0.039,0.062,,0.087
10435,164.521143,-61.147357,18.444,17.819,16.092,16.118,15.091,15.757,13.175,12.575,12.244,4.316,5.933,3.941,12.63,0.09,1,0,0,0,11.906,12.054,8.225,2.765,0.068,0.081,0.081,0.075
10438,164.949642,-60.698716,14.243,14.338,13.011,13.02,12.261,12.633,11.008,10.605,10.408,4.599,4.622,3.683,13.91,0.89,1,0,0,0,10.085,10.045,9.836,7.279,0.024,0.023,0.46,
10439,164.501882,-61.170443,16.554,16.371,14.835,14.848,13.913,14.482,12.213,11.681,11.354,4.523,5.699,4.01,13.83,0.83,1,0,0,0,10.892,10.971,8.801,6.01,0.025,0.026,0.141,
10446,164.64563,-61.025541,17.248,17.119,15.695,15.704,14.87,15.362,13.396,12.942,12.655,4.463,5.065,3.85,14.55,0.53,1,0,0,0,12.171,12.114,8.294,3.481,0.039,0.049,0.101,0.072
10448,164.672897,-60.998534,14.998,14.922,13.512,13.514,12.7,13.164,11.239,10.815,10.54,4.504,5.026,3.823,12.88,0.6,1,0,0,0,10.359,10.328,6.772,2.285,0.024,0.023,0.066,0.076
10451,164.684071,-60.988562,17.549,17.409,16.013,16.024,15.225,15.708,13.748,13.299,13.044,4.422,4.941,3.875,14.52,0.09,1,0,0,0,12.324,12.443,8.037,2.605,0.03,0.039,0.065,0.031
10466,164.516062,-61.171468,16.28,15.997,14.418,14.434,13.488,14.069,11.77,11.238,10.947,4.464,5.662,3.917,12.76,0.26,1,0,0,0,10.71,10.752,10.171,5.1,0.025,0.027,,
10472,164.503781,-61.18967,15.8,15.851,14.573,14.59,13.826,14.264,12.424,11.999,11.732,4.481,4.809,4.029,13.83,0.34,1,0,0,0,11.626,11.741,9.374,4.445,0.039,0.061,,
10475,164.585634,-61.108617,17.46,17.095,15.686,15.701,14.862,15.309,13.348,12.915,12.616,4.298,4.823,3.859,12.99,0.73,1,0,0,0,12.727,13.279,11.252,5.919,0.05,0.118,,0.097
10481,164.707061,-60.985625,16.639,16.101,14.27,14.276,13.242,13.883,11.361,10.783,10.466,4.464,6.155,3.735,12.25,0.07,1,0,0,0,10.057,10.017,9.383,5.694,0.022,0.021,0.428,0.079
10492,165.143893,-60.531315,18.319,17.9,16.401,16.403,15.497,16.026,13.925,13.487,13.147,4.337,5.115,3.768,13.85,3.07,1,0,0,0,13.4,13.92,11.174,8.544,0.101,0.18,,
10496,164.519532,-61.193721,15.275,15.302,13.941,13.956,13.152,13.621,11.689,11.262,11.009,4.566,5.021,3.918,14.05,0.45,1,0,0,0,10.714,10.673,7.835,4.27,0.031,0.031,0.126,0.043
10499,164.50236,-61.215659,15.916,16.02,14.973,14.984,14.326,14.682,13.163,12.792,12.613,4.374,4.019,4.044,13.7,0.71,1,0,0,0,12.393,12.26,8.864,6.034,0.06,0.087,,
