_RAJ2000,_DEJ2000,Cluster,MG,ymag,e_ymag,b-y,e_b-y,y-Ha,e_y-Ha,WHa05,WHa06,WHa07,vsini,e_vsini,Teff,e_Teff,logg,e_logg,loggP,Mass,e_Mass,Rad,e_Rad,Vc,SB?,Code,clean,umag,e_umag,gmag,e_gmag,Hamag,e_Hamag,rmag,e_rmag,imag,e_imag,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag
189.764625,-60.7166667,Trumpler 20,1179,15.17,0.024,0.6,0.035,0.754,0.072,,,,,,,,,,,,,,,,,O,false,16.04,0.01,15.65,0.0,14.42,0.01,14.74,0.01,14.14,0.01,13.386,13.064,13.015,0.073,0.089,0.078
189.7654583,-60.6444444,Trumpler 20,792,15.601,0.028,0.591,0.04,0.713,0.077,,,,,,,,,,,,,,,,,O,true,16.48,0.01,16.05,0.0,14.86,0.0,15.16,0.01,14.55,0.0,13.771,13.484,13.341,0.039,0.055,0.055
189.7662083,-60.5078333,Trumpler 20,62,15.695,0.03,0.589,0.042,0.687,0.078,,,,,,,,,,,,,,,,,O,false,16.52,0.01,16.1,0.01,14.95,0.01,15.2,0.0,14.62,0.0,13.944,13.67,13.486,0.027,0.035,0.045
189.7664167,-60.6746111,Trumpler 20,958,13.381,0.013,0.205,0.019,0.239,0.064,,,,,,,,,,,,,,,,,B,true,13.5,0.0,13.5,0.0,13.1,0.0,13.25,0.0,12.94,0.0,12.688,12.612,12.541,0.032,0.035,0.03
189.7665,-60.6488333,Trumpler 20,815,16.412,0.04,0.561,0.056,0.558,0.095,,,,,,,,,,,,,,,,,O,true,17.15,0.01,16.8,0.0,15.77,0.01,16.03,0.01,15.47,0.01,14.807,14.602,14.46,0.049,0.075,0.094
189.76675,-60.7159722,Trumpler 20,1174,15.676,0.029,0.461,0.041,0.49,0.08,,,,,,,,,,,,,,,,,O,false,16.55,0.01,16.09,0.01,15.21,0.01,15.43,0.01,14.92,0.01,13.331,14.035,13.964,,0.113,0.103
189.767125,-60.5666944,Trumpler 20,292,13.619,0.016,1.025,0.027,1.132,0.064,,,,,,,,,,,,,,,,,O,false,16.32,0.01,14.37,0.0,12.49,0.0,12.86,0.0,,,10.226,9.408,9.812,,,0.025
189.7676667,-60.4931111,Trumpler 20,6,15.787,0.03,0.465,0.042,0.507,0.083,,,,,,,,,,,,,,,,,O,false,16.46,0.01,16.13,0.0,15.2,0.01,15.39,0.0,14.89,0.01,14.373,14.075,14.152,0.032,0.042,0.073
189.7679167,-60.6657222,Trumpler 20,912,16.635,0.062,0.499,0.086,0.715,0.125,,,,,,,,,,,,,,,,,O,true,17.44,0.01,17.07,0.01,15.92,0.01,16.19,0.0,15.6,0.01,14.934,14.44,14.685,0.039,0.049,0.122
189.7682083,-60.5815833,Trumpler 20,372,15.664,0.03,1.12,0.049,1.238,0.074,,,,,,,,,,,,,,,,,O,true,18.49,0.03,16.49,0.01,14.39,0.0,14.82,0.0,13.88,0.0,12.39,11.66,11.438,0.026,0.026,0.026
189.7682083,-60.7108056,Trumpler 20,1151,16.251,0.037,0.658,0.052,0.826,0.087,,,,,,,,,,,,,,,,,O,true,17.44,0.01,16.92,0.01,15.59,0.01,15.93,0.0,15.27,0.01,14.269,13.895,13.888,0.065,0.054,0.063
189.7684167,-60.6419444,Trumpler 20,775,13.057,0.012,0.269,0.018,0.266,0.063,,,,,,,,,,,,,,,,,O,false,13.53,0.0,13.24,0.0,12.72,0.0,12.86,0.01,12.49,0.0,12.122,12.001,11.907,0.05,0.076,0.058
189.76975,-60.6438889,Trumpler 20,786,16.064,0.035,0.73,0.051,0.824,0.084,,,,,,,,,,,,,,,,,O,false,17.39,0.01,16.6,0.0,15.21,0.01,15.53,0.01,14.81,0.0,13.769,13.434,13.318,0.044,0.057,0.048
189.769875,-60.6965278,Trumpler 20,1082,14.938,0.023,0.874,0.036,1.048,0.069,,,,,,,,,,,,,,,,,O,true,16.99,0.01,15.61,0.0,13.87,0.0,14.25,0.0,13.47,0.0,12.27,11.687,11.512,0.021,0.021,0.019
189.7700833,-60.5345278,Trumpler 20,150,15.839,0.031,0.514,0.043,0.574,0.081,,,,,,,,,,,,,,,,,O,false,16.44,0.01,16.21,0.0,15.16,0.01,15.39,0.01,14.85,0.01,14.219,13.994,13.832,0.024,0.032,0.059
189.770625,-60.5208056,Trumpler 20,103,15.845,0.032,0.698,0.045,0.826,0.08,,,,,,,,,,,,,,,,,O,false,17.04,0.01,16.35,0.01,14.98,0.01,15.29,0.01,14.65,0.01,13.786,13.326,13.109,0.049,0.068,0.055
189.7715833,-60.6076111,Trumpler 20,529,16.392,0.04,0.651,0.057,0.845,0.09,,,,,,,,,,,,,,,,,O,false,17.76,0.02,16.93,0.01,15.47,0.01,15.82,0.01,15.17,0.01,14.307,13.742,13.732,0.039,0.053,0.068
189.7717917,-60.52475,Trumpler 20,117,15.009,0.023,0.644,0.034,0.762,0.071,,,,,,,,,,,,,,,,,O,false,16.03,0.01,15.48,0.0,14.22,0.01,14.5,0.0,13.91,0.0,13.175,12.755,12.652,0.055,0.079,0.055
189.772625,-60.63125,Trumpler 20,689,16.253,0.037,0.524,0.052,0.596,0.09,,,,,,,,,,,,,,,,,O,true,16.9,0.01,16.64,0.0,15.57,0.01,15.87,0.01,15.31,0.01,14.647,14.484,14.219,0.042,0.067,0.083
189.7747917,-60.5366944,Trumpler 20,153,15.469,0.028,1.022,0.045,1.124,0.074,,,,,,,,,,,,,,,,,O,true,17.81,0.02,16.2,0.01,14.32,0.0,14.7,0.0,13.83,0.0,12.458,11.776,11.601,0.029,0.028,0.027
189.7749167,-60.5689722,Trumpler 20,304,15.023,0.026,1.346,0.044,1.428,0.069,,,,,,,,,,,,,,,,,O,false,18.75,0.03,15.98,0.01,13.57,0.01,14.03,0.0,12.94,0.01,11.181,10.305,10.047,0.024,0.024,0.023
189.7754167,-60.7087222,Trumpler 20,1137,16.586,0.059,0.536,0.081,0.676,0.12,,,,,,,,,,,,,,,,,O,false,17.68,0.02,17.28,0.01,16.09,0.02,16.39,0.01,15.75,0.02,14.811,14.454,14.302,0.049,0.085,0.082
189.7757083,-60.7020833,Trumpler 20,1107,16.446,0.057,0.48,0.077,0.66,0.119,,,,,,,,,,,,,,,,,O,true,17.33,0.01,16.87,0.01,15.76,0.01,16.03,0.01,15.44,0.01,14.65,14.322,14.265,0.047,0.049,0.084
189.7768333,-60.6342222,Trumpler 20,716,15.472,0.028,0.939,0.043,1.091,0.074,,,,,,,,,,,,,,,,,O,false,18.29,0.02,16.36,0.0,14.42,0.0,14.84,0.01,14.0,0.01,12.677,12.027,11.82,0.042,0.046,0.035
189.7774167,-60.6076944,Trumpler 20,531,15.172,0.028,1.479,0.048,1.515,0.07,,,,,,,,,,,,,,,,,O,false,19.22,0.04,16.22,0.01,13.6,0.0,14.09,0.0,12.94,0.01,11.078,10.178,9.861,0.024,0.022,0.021
189.777625,-60.5248889,Trumpler 20,118,14.851,0.021,0.5,0.03,0.681,0.069,,,,,,,,,,,,,,,,,O,false,15.63,0.01,15.28,0.0,14.16,0.01,14.42,0.0,13.88,0.0,13.307,12.95,12.871,0.043,0.044,0.052
189.7782917,-60.70575,Trumpler 20,1121,15.986,0.033,0.581,0.046,0.701,0.083,,,,,,,,,,,,,,,,,O,true,16.78,0.01,16.4,0.0,15.22,0.01,15.52,0.0,14.93,0.01,14.313,13.893,13.771,0.026,0.035,0.057
189.7784583,-60.6115,Trumpler 20,557,12.291,0.012,0.797,0.021,0.943,0.062,,,,,,,,,,,,,,,,,O,false,13.96,0.0,,,,,,,,,9.949,9.319,9.163,0.024,0.022,0.021
189.7787083,-60.5482778,Trumpler 20,198,16.32,0.039,0.537,0.054,0.572,0.093,,,,,,,,,,,,,,,,,O,true,16.99,0.01,16.75,0.01,15.74,0.01,15.97,0.01,15.42,0.01,14.854,14.418,14.312,0.056,0.076,0.101
189.779625,-60.6348889,Trumpler 20,724,15.127,0.024,0.862,0.038,1.025,0.071,,,,,,,,,,,,,,,,,O,false,17.11,0.01,15.81,0.0,14.09,0.0,14.49,0.01,13.7,0.01,12.546,11.929,11.759,0.029,0.037,0.03
189.7797917,-60.5452222,Trumpler 20,184,13.315,0.015,1.027,0.026,1.146,0.063,,,,,,,,,,,,,,,,,O,false,16.16,0.01,14.1,0.0,12.17,0.0,12.54,0.0,,,10.39,9.671,9.454,0.024,0.024,0.021
189.7805833,-60.5084722,Trumpler 20,66,15.29,0.024,0.385,0.033,0.44,0.075,,,,,,,,,,,,,,,,,O,true,15.91,0.01,15.59,0.0,14.77,0.01,14.92,0.0,14.47,0.0,13.963,13.8,13.612,0.021,0.024,0.044
189.7807917,-60.6594722,Trumpler 20,883,15.905,0.032,0.567,0.045,0.712,0.082,,,,,,,,,,,,,,,,,O,true,16.66,0.01,16.33,0.0,15.17,0.0,15.46,0.0,14.87,0.0,14.171,13.776,13.636,0.04,0.05,0.053
189.7830417,-60.5327778,Trumpler 20,140,15.898,0.035,1.526,0.06,1.584,0.076,,,,,,,,,,,,,,,,,O,false,20.02,0.07,16.89,0.01,14.29,0.01,14.78,0.0,13.59,0.01,11.671,10.74,10.41,0.024,0.024,0.021
189.7831667,-60.6084167,Trumpler 20,538,15.66,0.03,0.896,0.046,0.985,0.076,,,,,,,,,,,,,,,,,O,false,17.87,0.02,16.37,0.01,14.64,0.0,15.03,0.01,14.3,0.01,13.191,12.599,12.392,0.024,0.03,0.021
189.7835417,-60.6681111,Trumpler 20,924,15.962,0.033,0.654,0.047,0.743,0.082,,,,,,,,,,,,,,,,,O,true,16.89,0.01,16.48,0.0,15.2,0.01,15.52,0.0,14.89,0.01,14.081,13.675,13.568,0.024,0.022,0.041
189.785625,-60.6875,Trumpler 20,1034,13.343,0.013,0.361,0.02,0.43,0.063,,,,,,,,,,,,,,,,,O,false,13.88,0.0,13.61,0.0,12.86,0.0,13.06,0.0,12.61,0.01,12.109,11.941,11.871,0.035,0.026,0.021
189.786125,-60.61375,Trumpler 20,574,16.842,0.048,0.699,0.069,0.915,0.1,,,,,,,,,,,,,,,,,O,true,18.28,0.03,17.46,0.01,16.02,0.01,16.38,0.01,15.72,0.01,14.758,14.352,14.252,0.048,0.069,0.093
189.7869167,-60.6475278,Trumpler 20,810,16.536,0.042,0.596,0.059,0.77,0.094,,,,,,,,,,,,,,,,,O,true,17.33,0.01,17.05,0.01,15.75,0.01,16.06,0.01,15.43,0.01,14.603,14.181,14.065,0.044,0.053,0.073
189.7872083,-60.5754722,Trumpler 20,327,16.078,0.035,0.53,0.049,0.59,0.087,,,,,,,,,,,,,,,,,O,true,16.75,0.01,16.51,0.0,15.45,0.01,15.69,0.0,15.16,0.01,14.587,14.26,14.132,0.044,0.053,0.091
189.7875417,-60.6298056,Trumpler 20,684,16.396,0.04,0.613,0.057,0.641,0.093,,,,,,,,,,,,,,,,,O,false,17.1,0.01,16.78,0.0,15.66,0.01,15.93,0.01,15.34,0.01,14.624,14.343,14.205,0.022,0.042,0.079
189.7880833,-60.6862778,Trumpler 20,1027,15.986,0.035,1.225,0.057,1.28,0.078,,,,,,,,,,,,,,,,,O,false,19.08,0.04,16.92,0.01,14.7,0.01,15.13,0.0,14.17,0.0,12.53,11.803,11.61,0.021,0.04,0.035
189.7904583,-60.6777778,Trumpler 20,974,13.943,0.015,0.319,0.022,0.319,0.066,,,,,,,,,,,,,,,,,O,false,14.42,0.0,14.19,0.01,13.59,0.01,13.71,0.0,13.31,0.01,12.888,12.717,12.711,0.026,0.026,0.033
189.79175,-60.6584722,Trumpler 20,876,15.523,0.028,0.617,0.04,0.726,0.076,,,,,,,,,,,,,,,,,O,true,16.42,0.01,15.97,0.0,14.77,0.0,15.07,0.0,14.45,0.01,13.689,13.341,13.234,0.047,0.049,0.034
189.791875,-60.6444722,Trumpler 20,794,13.83,0.017,1.051,0.029,1.16,0.064,,,,,,,,,,,,,,,,,O,false,16.6,0.01,14.62,0.01,12.65,0.0,13.05,0.0,12.19,0.0,10.832,10.103,9.912,0.024,0.026,0.023
189.7920417,-60.5635278,Trumpler 20,277,15.968,0.033,0.731,0.049,0.868,0.081,,,,,,,,,,,,,,,,,O,false,17.32,0.01,16.51,0.01,15.05,0.01,15.37,0.01,14.7,0.01,13.815,13.24,13.104,0.03,0.037,0.039
189.7924167,-60.6413611,Trumpler 20,771,14.062,0.018,1.033,0.03,1.15,0.065,,,,,,,,,,,,,,,,,O,false,16.79,0.01,14.84,0.0,12.89,0.0,13.29,0.01,12.43,0.01,11.074,10.407,10.207,0.024,0.026,0.023
189.79325,-60.5092222,Trumpler 20,70,15.699,0.03,0.642,0.043,0.834,0.078,,,,,,,,,,,,,,,,,O,false,16.56,0.01,16.24,0.01,15.08,0.01,15.31,0.0,14.77,0.01,14.065,13.613,13.593,0.146,0.194,0.104
189.7937083,-60.6344444,Trumpler 20,719,15.665,0.029,0.489,0.041,0.596,0.079,,,,,,,,,,,,,,,,,O,false,16.23,0.01,16.03,0.0,15.01,0.01,15.28,0.01,14.73,0.01,14.108,13.847,13.885,0.032,0.044,0.074
189.7937917,-60.6398056,Trumpler 20,764,15.741,0.03,0.54,0.042,0.641,0.08,,,,,,,,,,,,,,,,,O,false,16.58,0.01,16.16,0.0,15.06,0.01,15.34,0.01,14.74,0.01,14.032,13.683,13.624,0.051,0.084,0.065
189.7938333,-60.4989444,Trumpler 20,31,13.207,0.015,0.89,0.025,1.016,0.063,,,,,,,,,,,,,,,,,O,false,15.42,0.01,13.89,0.0,12.18,0.01,12.52,0.0,,,10.659,10.01,9.807,0.032,0.032,0.027
189.7939583,-60.5196111,Trumpler 20,94,14.519,0.018,0.474,0.027,0.582,0.067,,,,,,,,,,,,,,,,,O,false,15.18,0.0,14.89,0.0,13.92,0.01,14.11,0.0,13.64,0.01,13.108,12.856,12.734,0.03,0.032,0.03
189.794375,-60.6736944,Trumpler 20,952,15.554,0.032,1.676,0.058,1.723,0.072,,,,,,,,,,,,,,,,,O,false,,,16.72,0.01,13.8,0.0,14.33,0.01,12.97,0.01,10.831,9.836,9.48,0.026,0.024,0.021
189.794375,-60.716,Trumpler 20,1175,16.142,0.036,0.649,0.051,0.708,0.087,,,,,,,,,,,,,,,,,O,false,17.01,0.01,16.64,0.0,15.42,0.0,15.74,0.01,15.13,0.01,14.4,14.019,14.063,0.022,0.028,0.065
189.7954583,-60.5368611,Trumpler 20,154,16.114,0.035,0.577,0.049,0.666,0.086,,,,,,,,,,,,,,,,,O,true,16.8,0.01,16.54,0.0,15.37,0.01,15.65,0.0,15.07,0.0,14.415,14.034,13.928,0.029,0.049,0.059
189.7965,-60.6146389,Trumpler 20,582,15.021,0.024,0.882,0.038,1.024,0.07,,,,,,,,,,,,,,,,,O,false,17.06,0.01,15.71,0.0,13.98,0.0,14.37,0.01,13.59,0.0,12.437,11.842,11.694,0.036,0.034,0.027
189.7970417,-60.6529444,Trumpler 20,842,16.392,0.041,1.436,0.07,1.602,0.082,,,,,,,,,,,,,,,,,O,false,,,17.59,0.01,14.83,0.01,15.32,0.0,14.07,0.01,11.972,11.086,10.739,0.026,0.028,0.025
189.797125,-60.6338611,Trumpler 20,715,15.847,0.032,0.802,0.047,0.979,0.079,,,,,,,,,,,,,,,,,O,false,17.48,0.01,16.47,0.0,14.86,0.01,15.24,0.01,14.49,0.01,13.405,12.88,12.721,0.043,0.053,0.048
189.798,-60.5551667,Trumpler 20,229,16.661,0.045,0.721,0.064,0.8,0.097,,,,,,,,,,,,,,,,,O,true,18.26,0.02,17.58,0.01,16.15,0.01,16.45,0.01,15.77,0.01,14.716,14.344,14.166,0.072,0.075,0.105
189.7982917,-60.6111111,Trumpler 20,554,16.514,0.042,0.504,0.058,0.66,0.096,,,,,,,,,,,,,,,,,O,true,17.17,0.01,16.89,0.01,15.84,0.01,16.07,0.0,15.51,0.01,14.878,14.669,14.395,0.047,0.067,0.096
189.798375,-60.6138889,Trumpler 20,576,16.601,0.043,0.689,0.062,0.808,0.095,,,,,,,,,,,,,,,,,O,false,17.85,0.02,,,,,16.22,0.02,,,14.743,14.327,14.23,0.059,0.093,0.087
189.7984167,-60.62275,Trumpler 20,631,14.554,0.02,0.916,0.032,1.041,0.066,,,,,,,,,,,,,,,,,O,false,16.7,0.01,15.25,0.01,13.51,0.0,13.87,0.0,13.09,0.01,11.904,11.227,11.078,0.038,0.038,0.033
189.798625,-60.7067778,Trumpler 20,1128,16.252,0.037,0.505,0.05,0.63,0.088,,,,,,,,,,,,,,,,,O,true,17.22,0.01,16.71,0.01,15.58,0.01,15.86,0.01,15.26,0.01,14.52,14.237,14.18,0.022,0.049,0.086
189.800125,-60.6089167,Trumpler 20,542,14.797,0.022,0.877,0.035,0.981,0.069,,,,,,,,,,,,,,,,,O,false,16.75,0.01,15.44,0.0,13.8,0.01,14.15,0.0,13.4,0.01,12.295,11.708,11.52,0.03,0.038,0.026
189.800375,-60.5544167,Trumpler 20,224,16.322,0.039,0.478,0.053,0.596,0.093,,,,,,,,,,,,,,,,,O,true,16.94,0.01,16.7,0.01,15.69,0.01,15.92,0.0,15.38,0.01,14.77,14.527,14.359,0.089,0.121,0.1
189.8008333,-60.5290556,Trumpler 20,131,15.347,0.026,0.619,0.038,0.744,0.075,,,,,,,,,,,,,,,,,O,true,16.29,0.01,15.81,0.0,14.58,0.01,14.86,0.0,14.27,0.0,13.57,13.205,13.062,0.04,0.047,0.039
189.8010417,-60.5594722,Trumpler 20,255,13.723,0.015,0.553,0.023,0.685,0.064,,,,,,,,,,,,,,,,,O,false,14.64,0.0,14.26,0.0,13.13,0.0,13.39,0.01,12.86,0.0,12.144,11.833,11.737,0.036,0.047,0.032
189.8020417,-60.5974167,Trumpler 20,479,15.976,0.033,0.463,0.046,0.562,0.085,,,,,,,,,,,,,,,,,O,true,16.68,0.01,16.39,0.01,15.39,0.01,15.62,0.0,15.07,0.0,14.494,14.239,14.04,0.053,0.062,0.076
189.8028333,-60.6971111,Trumpler 20,1086,14.204,0.018,0.903,0.029,1.021,0.066,,,,,,,,,,,,,,,,,O,false,16.16,0.05,,,13.16,0.01,,,,,11.586,11.043,10.862,0.022,0.022,0.019
189.8029583,-60.6378333,Trumpler 20,749,15.53,0.028,0.548,0.04,0.65,0.077,,,,,,,,,,,,,,,,,O,false,16.39,0.01,15.93,0.0,14.82,0.0,15.1,0.01,14.51,0.01,13.805,13.512,13.42,0.021,0.022,0.037
189.8030833,-60.65975,Trumpler 20,886,16.018,0.035,1.103,0.055,1.236,0.079,,,,,,,,,,,,,,,,,O,false,18.95,0.06,17.07,0.01,14.93,0.01,15.35,0.01,14.37,0.01,12.741,12.039,11.84,0.022,0.021,0.021
189.8042917,-60.6301389,Trumpler 20,686,16.095,0.035,0.57,0.049,0.607,0.087,,,,,,,,,,,,,,,,,O,false,16.93,0.01,16.54,0.0,15.45,0.01,15.72,0.01,15.14,0.01,14.46,14.128,14.087,0.035,0.059,0.068
189.8047917,-60.6239444,Trumpler 20,635,13.93,0.015,0.319,0.022,0.356,0.066,,,,,,,,,,,,,,,,,O,false,14.47,0.0,14.18,0.01,13.57,0.0,13.7,0.0,13.3,0.01,12.806,12.608,12.536,0.043,0.073,0.051
189.8050417,-60.6220833,Trumpler 20,625,13.169,0.017,1.219,0.029,1.315,0.063,,,,,,,,,,,,,,,,,O,false,16.64,0.01,14.08,0.01,11.85,0.0,,,,,9.784,8.925,8.661,0.026,0.022,0.023
189.806125,-60.5739167,Trumpler 20,321,12.294,0.015,1.199,0.026,1.326,0.063,,,,,,,,,,,,,,,,,O,false,15.83,0.01,,,,,,,,,8.833,7.962,7.738,0.029,0.049,0.021
189.8074167,-60.7061944,Trumpler 20,1125,16.203,0.037,0.597,0.052,0.745,0.087,,,,,,,,,,,,,,,,,O,false,17.02,0.01,16.77,0.01,15.5,0.01,15.84,0.01,15.2,0.01,14.31,13.921,13.752,0.044,0.055,0.07
189.8077917,-60.6780278,Trumpler 20,978,15.986,0.034,0.68,0.048,0.732,0.082,,,,,,,,,,,,,,,,,O,false,17.08,0.01,16.49,0.01,15.17,0.01,15.49,0.01,14.85,0.01,14.118,13.657,13.541,0.027,0.026,0.04
189.8085833,-60.6990278,Trumpler 20,1093,16.23,0.038,1.151,0.06,1.299,0.082,,,,,,,,,,,,,,,,,O,false,19.07,0.04,17.09,0.01,14.9,0.01,15.32,0.01,14.33,0.01,12.747,12.0,11.795,0.024,0.024,0.027
189.8099583,-60.5532778,Trumpler 20,221,15.506,0.028,0.523,0.04,0.609,0.077,,,,,,,,,,,,,,,,,O,false,16.23,0.01,15.91,0.0,14.82,0.01,,,14.52,0.01,13.9,13.568,13.485,0.024,0.021,0.038
189.8099583,-60.5623889,Trumpler 20,271,14.516,0.018,0.65,0.028,0.77,0.066,,,,,,,,,,,,,,,,,O,false,15.66,0.0,15.12,0.0,13.82,0.0,,,,,12.703,12.236,12.168,0.029,0.032,0.032
189.810375,-60.5039722,Trumpler 20,48,16.151,0.036,0.67,0.051,0.808,0.086,,,,,,,,,,,,,,,,,O,false,17.16,0.01,16.62,0.01,15.33,0.01,15.61,0.0,15.01,0.01,14.247,13.93,13.8,0.026,0.026,0.052
189.8106667,-60.6366944,Trumpler 20,738,15.922,0.033,0.541,0.046,0.605,0.084,,,,,,,,,,,,,,,,,O,false,16.74,0.01,16.31,0.0,15.24,0.01,15.51,0.01,14.94,0.01,14.251,13.999,13.879,0.021,0.03,0.06
189.8107917,-60.66975,Trumpler 20,939,15.844,0.031,0.564,0.044,0.756,0.08,,,,,,,,,,,,,,,,,O,false,16.61,0.01,16.31,0.0,15.09,0.01,15.42,0.01,14.79,0.01,14.044,13.622,13.577,0.029,0.028,0.05
189.810875,-60.7088056,Trumpler 20,1138,15.577,0.03,1.139,0.048,1.155,0.074,,,,,,,,,,,,,,,,,O,false,17.71,0.02,16.36,0.01,14.37,0.01,14.78,0.01,13.84,0.01,12.349,11.667,11.504,0.021,0.021,0.021
189.8135,-60.7003333,Trumpler 20,1100,15.639,0.029,0.609,0.042,0.68,0.079,,,,,,,,,,,,,,,,,O,false,16.62,0.01,16.12,0.0,14.9,0.01,15.2,0.01,14.56,0.01,13.826,13.459,13.284,0.024,0.03,0.039
189.813625,-60.7061111,Trumpler 20,1124,15.541,0.029,0.97,0.045,1.096,0.074,,,,,,,,,,,,,,,,,O,false,17.69,0.02,16.25,0.01,14.42,0.01,14.83,0.01,13.99,0.0,12.738,12.117,11.96,0.027,0.028,0.027
189.8144167,-60.5238333,Trumpler 20,112,16.046,0.035,1.24,0.057,1.282,0.078,,,,,,,,,,,,,,,,,O,true,19.06,0.03,16.9,0.01,14.74,0.01,15.15,0.0,14.18,0.01,12.561,11.767,11.551,0.022,0.021,0.025
189.8148333,-60.58425,Trumpler 20,389,12.825,0.013,0.873,0.023,1.021,0.062,,,,,,,,,,,,,,,,,O,false,15.01,0.0,13.48,0.01,11.82,0.0,,,,,10.371,9.777,9.614,0.024,0.026,0.023
189.8148333,-60.6623611,Trumpler 20,899,14.365,0.017,0.455,0.025,0.495,0.066,,,,,,,,,,,,,,,,,O,false,,,,,13.84,0.0,14.03,0.0,13.55,0.01,13.001,12.803,12.652,0.021,0.021,0.02
189.8157917,-60.5779444,Trumpler 20,340,14.781,0.022,0.852,0.035,1.004,0.069,,,,,,,,,,,,,,,,,O,true,16.62,0.01,15.42,0.0,13.76,0.0,14.11,0.0,13.36,0.01,12.264,11.639,11.471,0.021,0.021,0.02
189.8165833,-60.5168056,Trumpler 20,88,13.693,0.017,1.045,0.028,1.152,0.064,,,,,,,,,,,,,,,,,O,false,16.49,0.01,14.47,0.01,12.54,0.0,12.91,0.0,,,10.713,10.015,9.774,0.022,0.022,0.02
189.8169167,-60.5668056,Trumpler 20,293,14.434,0.018,0.526,0.027,0.65,0.066,,,,,,,,,,,,,,,,,O,true,15.07,0.0,14.83,0.0,13.76,0.0,14.02,0.0,13.49,0.0,12.947,12.618,12.528,0.035,0.044,0.04
189.8173333,-60.5464722,Trumpler 20,191,16.416,0.04,0.687,0.057,0.997,0.087,,,,,,,,,,,,,,,,,O,true,18.04,0.02,17.12,0.01,15.59,0.01,15.93,0.0,15.22,0.01,14.106,13.686,13.55,0.039,0.042,0.054
189.817625,-60.5643889,Trumpler 20,283,15.541,0.028,0.531,0.04,0.685,0.077,,,,,,,,,,,,,,,,,O,true,16.28,0.01,15.98,0.0,14.86,0.0,15.12,0.0,14.54,0.0,13.842,13.508,13.388,0.039,0.063,0.057
189.8182917,-60.6891667,Trumpler 20,1047,14.381,0.017,0.492,0.025,0.613,0.066,,,,,,,,,,,,,,,,,O,false,14.84,0.0,14.75,0.0,,,,,,,12.903,12.615,12.517,0.03,0.042,0.034
189.8189167,-60.6158333,Trumpler 20,589,14.534,0.02,0.882,0.031,1.046,0.066,,,,,,,,,,,,,,,,,O,false,17.15,0.02,15.64,0.01,13.78,0.0,14.15,0.0,13.33,0.01,11.892,11.235,10.979,0.033,0.035,0.026
189.8198333,-60.6207222,Trumpler 20,619,15.134,0.023,0.483,0.033,0.682,0.071,,,,,,,,,,,,,,,,,O,false,15.82,0.01,,,14.53,0.0,14.78,0.0,14.23,0.01,13.493,13.151,13.095,0.032,0.028,0.045
189.8202083,-60.6556944,Trumpler 20,860,16.734,0.046,0.766,0.066,0.912,0.097,,,,,,,,,,,,,,,,,O,false,18.35,0.03,17.31,0.01,15.77,0.01,16.11,0.01,15.44,0.01,14.558,14.074,13.827,0.05,0.065,0.069
189.8205833,-60.5917222,Trumpler 20,442,14.533,0.02,0.877,0.031,1.005,0.066,,,,,,,,,,,,,,,,,O,false,16.56,0.01,15.2,0.0,,,,,,,11.98,11.392,11.246,0.022,0.022,0.025
189.8206667,-60.5786667,Trumpler 20,349,15.939,0.033,0.487,0.045,0.581,0.085,,,,,,,,,,,,,,,,,O,true,16.6,0.01,16.31,0.01,15.3,0.01,15.53,0.0,15.01,0.01,14.424,14.083,14.15,0.051,0.062,0.089
189.821625,-60.55175,Trumpler 20,213,16.201,0.037,1.231,0.06,1.36,0.08,,,,,,,,,,,,,,,,,O,false,19.45,0.05,17.09,0.01,14.86,0.01,15.29,0.0,14.31,0.0,12.692,11.917,11.643,0.026,0.03,0.023
189.821625,-60.5808889,Trumpler 20,368,16.144,0.036,0.853,0.054,1.054,0.082,,,,,,,,,,,,,,,,,O,false,18.25,0.02,16.87,0.01,,,,,,,13.628,13.031,12.898,0.056,0.069,0.053
189.8230417,-60.5135833,Trumpler 20,81,15.709,0.044,1.142,0.07,1.294,0.088,,,,,,,,,,,,,,,,,O,false,18.95,0.04,16.56,0.01,14.37,0.01,14.79,0.0,13.83,0.0,12.244,11.493,11.241,0.024,0.024,0.021
189.8230417,-60.5598056,Trumpler 20,258,14.47,0.019,0.813,0.03,0.97,0.066,,,,,,,,,,,,,,,,,O,true,16.55,0.01,15.23,0.0,13.58,0.0,13.93,0.0,13.19,0.01,12.032,11.465,11.275,0.026,0.021,0.021
189.8234583,-60.5331111,Trumpler 20,143,16.729,0.045,0.79,0.066,0.762,0.099,,,,,,,,,,,,,,,,,O,true,17.94,0.02,17.24,0.01,15.81,0.01,16.1,0.0,15.37,0.01,14.31,13.931,13.749,0.026,0.024,0.054
189.8243333,-60.6110278,Trumpler 20,553,15.433,0.027,0.576,0.039,0.719,0.075,,,,,,,,,,,,,,,,,O,true,16.24,0.01,15.88,0.0,14.71,0.0,14.98,0.0,14.39,0.01,13.633,13.27,13.2,0.033,0.032,0.045
189.8244583,-60.5240556,Trumpler 20,113,16.294,0.037,0.612,0.052,0.682,0.089,,,,,,,,,,,,,,,,,O,true,16.94,0.01,16.74,0.01,15.6,0.01,15.87,0.0,15.28,0.01,14.611,14.267,14.166,0.051,0.071,0.079
