,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,umag_gmag_rmag,umag_gmag_imag,umag_gmag_Hamag,umag_rmag_imag,umag_rmag_Hamag,umag_imag_Hamag,gmag_rmag_imag,gmag_rmag_Hamag,gmag_imag_Hamag,rmag_imag_Hamag,Jmag_Hmag_Kmag,outlier_columns,RAJ2000,DEJ2000,em
10072,15.111,16.007,12.95,12.76,12.8,12.477,12.436,12.413,-2.3384805194805214,-2.965725146198832,-2.529471962616823,1.929888888888891,2.0152056074766382,2.401093457943927,2.9470000000000023,2.987607476635517,3.2767196261682265,0.20121495327102779,0.02145751633986992,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,101.87362,10.672563,1.0
10075,16.656,12.398,13.93,13.49,13.71,12.687,12.464,12.359,4.980891774891774,4.954070175438596,4.92626168224299,2.1907953216374265,2.5121682242990655,3.441514018691588,-1.7867368421052627,-1.6337757009345788,-0.9285420560747664,0.5016822429906539,0.13378431372548882,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag | gmag_imag_Hamag,99.229276,9.4631647,1.0
10083,14.979,12.709,12.54,11.9,12.14,11.44,11.305,11.217,2.1902554112554107,1.7543216374269006,1.9801822429906544,1.660520467836259,2.0502149532710296,3.3795607476635503,-0.20152631578947244,-0.016046728971961438,0.9873177570093452,0.707289719626167,0.06022875816993513,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,99.76137,10.612535,1.0
10086,15.428,16.366,13.65,13.34,13.5,12.88,12.744,12.628,-2.2195757575757558,-2.866853801169589,-2.3977850467289703,1.4009239766081871,1.6322056074766356,2.288373831775702,2.5365263157894726,2.646607476635513,3.144878504672897,0.3548598130841127,0.03743790849673334,umag_gmag_rmag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,99.385306,10.518097,1.0
10108,22.486,19.478,17.42,16.06,16.92,13.833,12.939,12.614,2.03690909090909,0.8292748538011674,1.7050934579439248,3.4117309941520424,4.580018691588784,7.503009345794398,1.2706315789473668,1.8266915887850466,4.056971962616827,1.6011214953271067,0.6178562091503276,umag_gmag_rmag | umag_rmag_imag | umag_rmag_Hamag | umag_imag_Hamag,84.163343,28.934652,1.0
10186,15.761,16.439,13.61,13.19,13.4,12.401,12.092,11.811,-2.0128961038961046,-2.749000000000001,-2.2259018691588786,1.6401228070175438,1.9468878504672904,2.8339906542056084,2.5858421052631586,2.731850467289721,3.405028037383179,0.4788785046728974,0.07024183006535831,gmag_rmag_imag | gmag_rmag_Hamag,86.144283,21.864594,1.0
10237,15.448,16.933,13.44,13.11,13.29,12.672,12.498,12.451,-3.1332121212121207,-3.921883040935672,-3.3405467289719617,1.606596491228071,1.862205607476636,2.563420560747664,3.301947368421053,3.4236074766355142,3.9567383177570097,0.3804672897196262,0.13406535947712644,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,101.84876,10.711448,1.0
10239,16.134,13.73,13.14,12.84,12.99,12.318,12.15,12.065,2.1256017316017317,1.8366900584795318,2.0270841121495327,2.6290877192982447,2.848205607476635,3.4818504672897204,0.4163157894736837,0.5206074766355138,1.0014485981308419,0.34205607476635597,0.09577777777777632,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,101.42833,10.905297,1.0
10242,20.078,17.375,16.47,15.75,16.24,14.657,14.408,14.186,2.275965367965367,1.667181286549707,2.1248925233644846,2.7322105263157916,3.384448598130841,4.941644859813081,0.48815789473684396,0.7985981308411225,1.9890654205607465,0.8573831775700919,0.06037254901960881,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,84.322233,28.815442,1.0
10279,14.643,15.53,12.91,12.67,12.55,12.461,12.419,12.437,-2.1232770562770544,-2.7100409356725126,-2.4048504672897173,1.4410701754385968,1.3830934579439265,1.8227196261682261,2.4810526315789465,2.4534579439252333,2.770841121495327,0.2063551401869163,0.057294117647057705,umag_gmag_rmag | umag_gmag_Hamag | gmag_rmag_imag,102.32287,10.022122,1.0
10280,20.557,18.68,17.8,17.14,17.53,15.875,15.881,15.187,1.4617619047619042,0.8953625730994148,1.291252336448598,1.9541929824561382,2.4945700934579422,3.90541121495327,0.4978947368421042,0.7550934579439245,1.8297663551401864,0.7693457943925237,-0.59567320261438,Jmag_Hmag_Kmag,88.78076,22.613237,1.0
10291,19.146,17.469,16.96,16.46,16.84,15.742,15.951,15.416,1.4368225108225103,1.0338362573099409,1.3566214953271019,1.577812865497076,2.0693644859813074,3.1618878504672883,0.21952631578947407,0.4534859813084111,1.2913364485981305,0.6065420560747661,-0.6635751633986925,Jmag_Hmag_Kmag,86.902705,31.252161,1.0
10297,19.226,17.633,17.13,16.68,16.98,15.914,15.867,15.229,1.3556536796536796,0.9855321637426905,1.260397196261683,1.5486315789473695,1.950205607476637,2.9217009345794396,0.2424736842105269,0.4336074766355148,1.1758971962616822,0.5341121495327098,-0.49509150326797635,Jmag_Hmag_Kmag,88.205562,22.13828,1.0
10303,19.103,17.698,17.17,16.7,17.04,15.992,15.93,15.377,1.1558571428571447,0.7688479532163748,1.0698504672897202,1.3613040935672485,1.8066448598130815,2.8287943925233665,0.2558947368421026,0.4678598130841097,1.2506168224299075,0.5653271028037408,-0.4078692810457496,Jmag_Hmag_Kmag,82.298923,29.683627,1.0
