,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,umag_gmag_rmag_imag,umag_gmag_rmag_Hamag,umag_gmag_imag_Hamag,umag_rmag_imag_Hamag,gmag_rmag_imag_Hamag,outlier_columns,RAJ2000,DEJ2000,em
6408,19.28,17.81,15.85,15.22,15.46,14.004,13.419,13.244,0.32550000000000456,-1.0305882352941085,0.8616279069767464,2.2690697674418616,1.407441860465115,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.492875,-25.4918056,0.0
6409,17.75,17.11,15.83,15.49,15.61,14.927,14.537,15.024,0.022333333333334315,-0.7705882352941216,0.3358139534883748,1.3395348837209342,1.0037209302325594,gmag_rmag_imag_Hamag,117.49325,-25.5515278,0.0
6410,18.51,18.02,16.62,16.24,16.38,15.647,15.502,15.344,-0.2003333333333358,-1.048823529411776,0.13511627906976814,1.212790697674417,1.0776744186046487,gmag_rmag_imag_Hamag,117.493625,-25.49625,0.0
6411,17.6,17.02,15.75,15.44,15.56,14.897,14.784,14.861,0.016833333333334366,-0.6382352941176423,0.27581395348837157,1.2695348837209273,0.9937209302325556,gmag_rmag_imag_Hamag,117.4937083,-25.521,0.0
6412,16.5,15.92,14.74,14.48,14.59,14.033,13.812,13.713,0.10766666666666724,-0.38176470588235545,0.3011627906976761,1.227906976744189,0.9267441860465128,gmag_rmag_imag_Hamag,117.4942083,-25.50375,0.0
6413,17.88,17.38,15.93,15.51,15.66,14.81,14.557,14.437,-0.2629999999999997,-1.231176470588233,0.1197674418604644,1.2244186046511607,1.1046511627906963,gmag_rmag_imag_Hamag,117.495125,-25.4798333,0.0
6414,20.66,18.69,16.47,15.72,16.01,14.595,13.883,13.67,0.6075000000000024,-0.9794117647058673,1.2348837209302295,2.787209302325579,1.5523255813953494,umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.4952917,-25.5177222,0.0
6415,18.81,18.19,16.6,16.12,16.3,15.296,14.89,15.032,-0.2520000000000031,-1.3035294117647136,0.16372093023255652,1.3393023255813945,1.1755813953488379,gmag_rmag_imag_Hamag,117.4960417,-25.4939167,0.0
6416,20.61,19.05,17.15,16.65,16.78,15.775,15.238,15.082,0.6516666666666656,-0.8123529411764561,1.230465116279062,2.8311627906976633,1.600697674418601,umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.49875,-25.4742222,0.0
6417,18.21,17.71,16.29,15.93,16.04,15.39,15.048,14.876,-0.1539999999999988,-1.1029411764705888,0.22116279069767603,1.387906976744191,1.1667441860465146,gmag_rmag_imag_Hamag,117.500375,-25.4741667,0.0
6418,18.81,18.25,16.73,16.31,16.47,15.758,15.213,15.204,-0.20300000000000418,-1.1070588235294236,0.15441860465116136,1.3060465116279052,1.1516279069767437,gmag_rmag_imag_Hamag,117.5017083,-25.4651111,0.0
6419,16.02,15.52,14.53,14.35,14.41,14.044,13.977,13.934,0.1730000000000006,-0.2694117647058776,0.34790697674418486,1.1997674418604631,0.8518604651162782,gmag_rmag_imag_Hamag,117.5029167,-25.4993889,0.0
6420,15.73,15.26,14.1,13.85,13.91,13.486,13.312,13.194,0.015833333333334088,-0.7482352941176436,0.3179069767441855,1.3397674418604637,1.0218604651162781,gmag_rmag_imag_Hamag,117.5039167,-25.5320556,0.0
6421,18.98,18.27,16.67,16.21,16.37,15.369,14.901,14.894,-0.12566666666666715,-1.2135294117647102,0.3044186046511635,1.5360465116279056,1.231627906976742,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.50725,-25.4478056,0.0
6422,19.2,17.83,15.89,15.29,15.53,14.183,13.611,13.462,0.2799999999999987,-0.9382352941176544,0.761627906976745,2.149069767441859,1.3874418604651138,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5096667,-25.5144722,0.0
6423,19.01,18.45,17.0,16.59,16.75,15.848,15.48,15.474,-0.18483333333333118,-1.0429411764705865,0.15441860465116491,1.2360465116279085,1.0816279069767434,gmag_rmag_imag_Hamag,117.50975,-25.4685,0.0
6424,18.71,17.91,16.64,16.32,16.47,15.71,15.725,15.312,0.218666666666667,-0.29000000000001047,0.4197674418604696,1.3444186046511704,0.9246511627907007,gmag_rmag_imag_Hamag,117.5098333,-25.4454167,0.0
6425,20.23,18.37,16.16,15.41,15.76,13.997,13.349,12.911,0.49749999999999983,-0.7047058823529451,0.9727906976744194,2.3769767441860497,1.40418604651163,umag_gmag_imag_Hamag | umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.510625,-25.4629167,0.0
6426,19.08,18.47,16.86,16.42,16.58,15.631,15.224,15.17,-0.18933333333332958,-1.1852941176470673,0.20441860465117107,1.4460465116279229,1.2416279069767517,gmag_rmag_imag_Hamag,117.511125,-25.4466389,0.0
6427,18.71,17.99,16.59,16.22,16.39,15.558,15.294,15.286,0.04783333333333406,-0.5623529411764641,0.28906976744185875,1.2976744186046445,1.0086046511627855,gmag_rmag_imag_Hamag,117.5115417,-25.4653889,0.0
6428,17.87,17.14,15.86,15.55,15.69,14.998,14.743,14.705,0.16683333333333628,-0.35999999999999943,0.37511627906977113,1.3327906976744264,0.9576744186046553,gmag_rmag_imag_Hamag,117.5128333,-25.4641389,0.0
6429,18.82,18.29,16.82,16.41,16.55,15.747,15.355,15.887,-0.21483333333333232,-1.201176470588232,0.1751162790697673,1.3227906976744164,1.147674418604649,gmag_rmag_imag_Hamag,117.5155417,-25.4760278,0.0
6430,19.17,18.47,16.88,16.41,16.6,15.553,15.263,15.088,-0.15383333333332816,-1.095294117647041,0.21837209302325566,1.3709302325581367,1.152558139534881,gmag_rmag_imag_Hamag,117.5166667,-25.5000556,0.0
6431,19.16,18.38,16.78,16.34,16.49,15.584,15.208,14.916,-0.019333333333334313,-1.0794117647058992,0.39976744186047003,1.654418604651169,1.254651162790699,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.51675,-25.5257778,0.0
6432,17.7,17.15,15.69,15.29,15.41,14.6,14.35,14.152,-0.17666666666666642,-1.2452941176470547,0.24581395348837043,1.4295348837209256,1.183720930232555,gmag_rmag_imag_Hamag,117.5181667,-25.5113611,0.0
6433,17.76,17.06,15.73,15.38,15.53,14.759,14.558,14.362,0.06416666666667037,-0.582352941176475,0.31976744186047174,1.3044186046511712,0.9846511627906994,gmag_rmag_imag_Hamag,117.5187917,-25.5373889,0.0
6434,19.67,18.21,16.09,15.35,15.7,13.974,13.287,13.165,0.11566666666666747,-1.0405882352941211,0.5727906976744208,1.8869767441860512,1.3141860465116302,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5194167,-25.4638611,0.0
6435,18.17,17.62,16.1,15.68,15.84,14.942,14.607,14.257,-0.2130000000000022,-1.1170588235294217,0.14441860465116335,1.2960465116279072,1.1516279069767437,gmag_rmag_imag_Hamag,117.521,-25.4740833,0.0
6436,17.21,16.7,15.24,14.85,14.97,14.136,13.876,13.736,-0.19849999999999934,-1.2211764705882315,0.20581395348837128,1.3895348837209265,1.183720930232555,gmag_rmag_imag_Hamag,117.521,-25.4799444,0.0
6437,18.63,17.8,16.24,15.77,15.97,14.993,14.578,14.518,-0.023833333333332707,-0.9011764705882235,0.3230232558139493,1.4225581395348796,1.0995348837209302,gmag_rmag_imag_Hamag,117.5213333,-25.4496389,0.0
6438,18.56,17.71,15.94,15.39,15.62,14.417,13.891,13.864,-0.14916666666666656,-1.2017647058823577,0.2669767441860481,1.5074418604651227,1.2404651162790745,gmag_rmag_imag_Hamag,117.5218333,-25.4723056,0.0
6439,17.89,17.41,16.07,15.73,15.83,15.173,14.902,14.662,-0.13766666666666583,-1.058823529411766,0.2265116279069782,1.336279069767444,1.109767441860466,gmag_rmag_imag_Hamag,117.523,-25.4982222,0.0
6440,18.69,18.15,16.71,16.29,16.42,15.47,15.181,15.012,-0.2230000000000002,-1.3194117647058747,0.21046511627906617,1.3511627906976629,1.1406976744185966,gmag_rmag_imag_Hamag,117.5247917,-25.4958889,0.0
6441,18.38,17.89,16.37,15.93,16.08,15.227,15.003,14.708,-0.309333333333337,-1.3694117647059019,0.10976744186046733,1.284418604651168,1.1746511627907008,gmag_rmag_imag_Hamag,117.529,-25.46175,0.0
6442,17.49,16.83,15.37,14.98,15.07,14.379,13.977,14.007,-0.048499999999997434,-1.2635294117646996,0.4318604651162797,1.684651162790698,1.252790697674418,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5314583,-25.5409444,0.0
6443,19.23,18.7,17.25,16.72,16.95,15.921,15.716,15.18,-0.43283333333333407,-1.39352941176471,-0.053023255813953174,0.8674418604651153,0.9204651162790684,gmag_rmag_imag_Hamag,117.5397917,-25.4805556,0.0
6444,18.99,18.1,16.66,16.22,16.43,15.501,15.186,14.732,0.09066666666666157,-0.5847058823529474,0.3576744186046463,1.3141860465116226,0.9565116279069763,gmag_rmag_imag_Hamag,117.5399583,-25.4836111,0.0
6445,17.29,16.67,15.51,15.2,15.35,14.757,14.416,14.464,0.05683333333332996,-0.40588235294118036,0.23976744186046184,1.0544186046511608,0.8146511627906989,gmag_rmag_imag_Hamag,117.5422083,-25.4759167,0.0
6446,19.77,18.86,17.12,16.57,16.78,15.66,15.285,15.183,-0.08916666666666762,-1.2699999999999996,0.37767441860464945,1.634186046511623,1.2565116279069735,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5425,-25.4841667,0.0
6447,15.49,15.22,14.26,14.08,14.11,13.833,13.779,13.651,-0.05699999999999983,-0.691764705882356,0.19395348837209425,1.0848837209302362,0.8909302325581419,gmag_rmag_imag_Hamag,117.5435833,-25.4735556,0.0
6448,15.51,15.45,14.45,14.24,14.27,13.976,13.932,13.816,-0.32149999999999773,-1.0941176470588216,-0.016046511627904825,0.9148837209302363,0.930930232558141,gmag_rmag_imag_Hamag,117.5444583,-25.5261944,0.0
6449,17.29,16.84,15.42,15.02,15.14,14.479,14.088,14.105,-0.27666666666666784,-1.345294117647056,0.145813953488369,1.289534883720925,1.143720930232556,gmag_rmag_imag_Hamag,117.5445,-25.4686111,0.0
6450,19.22,18.53,17.03,16.59,16.75,15.902,15.65,15.322,-0.10933333333333772,-1.105294117647069,0.28441860465116037,1.4160465116279046,1.131627906976744,gmag_rmag_imag_Hamag,117.54475,-25.4843056,0.0
6451,18.16,17.41,15.8,15.33,15.48,14.612,14.157,14.093,-0.10383333333333433,-1.3017647058823556,0.3697674418604644,1.6344186046511608,1.2646511627906964,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5449167,-25.4914444,0.0
6452,17.53,16.91,15.34,14.86,15.02,14.09,13.677,13.748,-0.25199999999999956,-1.4317647058823546,0.21441860465116364,1.4160465116279082,1.2016279069767444,gmag_rmag_imag_Hamag,117.54575,-25.4925,0.0
6453,18.58,18.07,16.58,16.16,16.29,15.586,15.073,15.121,-0.25299999999999845,-1.3494117647058794,0.18046511627907047,1.3711627906976798,1.190697674418609,gmag_rmag_imag_Hamag,117.546,-25.5243333,0.0
6454,17.48,16.93,15.44,14.99,15.14,14.322,13.916,13.833,-0.26749999999999774,-1.373529411764699,0.1697674418604651,1.3144186046511623,1.1446511627906972,gmag_rmag_imag_Hamag,117.5463333,-25.5193889,0.0
6455,18.91,18.15,16.81,16.4,16.59,15.842,15.508,15.273,0.015166666666668105,-0.6505882352941093,0.2783720930232544,1.1809302325581355,0.9025581395348808,gmag_rmag_imag_Hamag,117.5464583,-25.5498056,0.0
6456,18.02,17.44,15.95,15.53,15.64,14.818,14.55,14.386,-0.18300000000000138,-1.4076470588235235,0.30116279069766977,1.5379069767441809,1.236744186046511,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.54775,-25.4616111,0.0
6457,15.29,14.92,13.66,13.33,13.42,12.918,12.662,12.639,-0.22950000000000081,-1.1688235294117673,0.14186046511627876,1.1946511627906977,1.0527906976744188,gmag_rmag_imag_Hamag,117.5480417,-25.5086111,0.0
6458,18.36,17.63,16.38,16.05,16.19,15.581,15.412,15.094,0.13050000000000372,-0.48823529411763245,0.3751162790697666,1.3027906976744168,0.92767441860465,gmag_rmag_imag_Hamag,117.54825,-25.4851389,0.0
6459,17.04,16.37,15.17,14.85,14.99,14.297,14.118,14.001,0.08866666666666445,-0.484117647058824,0.3151162790697643,1.1927906976744156,0.8776744186046511,gmag_rmag_imag_Hamag,117.5489167,-25.4453611,0.0
6460,18.39,17.82,16.26,15.76,15.95,14.948,14.604,14.707,-0.33833333333333604,-1.4176470588235444,0.0883720930232576,1.2109302325581415,1.1225581395348838,gmag_rmag_imag_Hamag,117.5518333,-25.4561944,0.0
6461,18.43,17.88,16.37,15.92,16.08,15.176,14.882,14.591,-0.26750000000000107,-1.3094117647058996,0.14441860465116785,1.286046511627914,1.141627906976746,gmag_rmag_imag_Hamag,117.5521667,-25.4505833,0.0
6462,18.52,18.0,16.59,16.19,16.32,15.365,15.046,14.837,-0.20666666666666433,-1.2111764705882335,0.19046511627907203,1.3011627906976795,1.1106976744186072,gmag_rmag_imag_Hamag,117.5529167,-25.4450278,0.0
6463,17.96,17.29,15.96,15.59,15.77,15.018,14.771,14.611,-0.00216666666666665,-0.548235294117654,0.21372093023256078,1.1293023255813972,0.9155813953488363,gmag_rmag_imag_Hamag,117.5530833,-25.461,0.0
6464,18.57,17.94,16.41,15.93,16.14,15.073,14.731,14.621,-0.24200000000000155,-1.101176470588234,0.09767441860464832,1.1441860465116245,1.0465116279069762,gmag_rmag_imag_Hamag,117.5535417,-25.4526667,0.0
6465,17.44,16.79,15.32,14.94,15.04,14.336,13.997,13.889,-0.040333333333332444,-1.1452941176470646,0.3965116279069799,1.6362790697674447,1.239767441860465,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5539583,-25.4882778,0.0
6466,18.28,17.29,15.65,15.19,15.32,14.455,13.958,13.901,0.154333333333334,-1.1258823529411757,0.66046511627907,2.0011627906976717,1.3406976744186019,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5550417,-25.4397778,0.0
6467,14.03,13.7,12.41,12.1,12.17,11.592,11.345,11.296,-0.2331666666666674,-1.2088235294117664,0.15255813953488315,1.2813953488372074,1.1288372093023242,gmag_rmag_imag_Hamag,117.555375,-25.4761944,0.0
6468,18.11,17.19,15.56,15.11,15.24,14.381,13.918,13.874,0.10249999999999637,-1.1317647058823574,0.5904651162790662,1.9211627906976698,1.3306976744186039,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5560833,-25.5276111,0.0
6469,17.98,17.13,15.52,15.06,15.2,14.297,13.839,13.654,0.01433333333333664,-1.2017647058823542,0.4951162790697721,1.7827906976744257,1.2876744186046536,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5564167,-25.4498056,0.0
6470,17.43,16.99,15.65,15.29,15.42,14.79,14.625,14.575,-0.21400000000000075,-1.0347058823529431,0.11046511627906924,1.1511627906976702,1.0406976744186012,gmag_rmag_imag_Hamag,117.558375,-25.5351389,0.0
6471,18.08,17.42,16.02,15.61,15.79,14.886,14.68,14.384,-0.08483333333333687,-0.8147058823529478,0.20372093023255566,1.189302325581396,0.9855813953488402,gmag_rmag_imag_Hamag,117.5610833,-25.4493611,0.0
6472,16.26,15.71,14.6,14.35,14.45,13.94,13.821,13.856,0.09583333333333416,-0.4117647058823548,0.2965116279069785,1.1762790697674457,0.8797674418604673,gmag_rmag_imag_Hamag,117.5612083,-25.4835833,0.0
6473,17.1,16.43,15.27,14.99,15.13,14.602,14.358,14.399,0.16133333333333633,-0.2276470588235202,0.31511627906976786,1.1527906976744182,0.8376744186046502,gmag_rmag_imag_Hamag,117.5614583,-25.4576389,0.0
6474,18.82,17.64,15.76,15.15,15.42,14.115,13.569,13.436,0.0718333333333343,-1.0,0.4955813953488384,1.7539534883720964,1.258372093023258,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5620417,-25.476,0.0
6475,19.85,18.89,17.16,16.63,16.83,15.692,15.331,15.127,-0.0028333333333343536,-1.1558823529411884,0.4530232558139564,1.722558139534889,1.2695348837209326,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5630833,-25.4663333,0.0
6476,17.17,16.72,15.37,14.99,15.13,14.441,14.187,14.221,-0.2403333333333285,-1.0888235294117523,0.095116279069769,1.1227906976744189,1.0276744186046498,gmag_rmag_imag_Hamag,117.5635833,-25.5073611,0.0
6477,17.63,16.97,15.7,15.36,15.51,14.801,14.513,14.444,0.04233333333333389,-0.558235294117644,0.27976744186046454,1.2044186046511611,0.9246511627906966,gmag_rmag_imag_Hamag,117.5639167,-25.4536667,0.0
6478,16.89,16.39,15.11,14.78,14.9,14.259,14.083,14.011,-0.09950000000000003,-0.8464705882352885,0.19581395348836972,1.199534883720927,1.0037209302325572,gmag_rmag_imag_Hamag,117.5646667,-25.4863611,0.0
6479,18.12,17.36,16.15,15.84,16.0,15.295,15.197,15.048,0.1968333333333374,-0.20176470588234263,0.3544186046511642,1.1960465116279093,0.8416279069767449,gmag_rmag_imag_Hamag,117.5661667,-25.5299444,0.0
6480,15.98,15.41,14.35,14.14,14.22,13.788,13.641,13.597,0.18850000000000205,-0.26352941176469946,0.3672093023255816,1.2430232558139542,0.8758139534883725,gmag_rmag_imag_Hamag,117.5664167,-25.4828333,0.0
6481,16.26,15.97,14.86,14.61,14.58,14.206,14.087,14.098,-0.16416666666666563,-1.5052941176470545,0.36604651162790625,1.5451162790697663,1.1790697674418602,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5667917,-25.4926667,0.0
6482,16.95,16.53,15.19,14.83,14.95,14.335,13.99,14.068,-0.23400000000000065,-1.1188235294117683,0.11581395348837237,1.179534883720934,1.0637209302325616,gmag_rmag_imag_Hamag,117.5669167,-25.4882222,0.0
6483,16.15,15.76,14.8,14.62,14.69,14.352,14.312,14.211,0.06299999999999617,-0.31529411764706805,0.21255813953488187,1.011395348837206,0.7988372093023242,gmag_rmag_imag_Hamag,117.56775,-25.4523333,0.0
6484,17.73,17.03,15.79,15.46,15.62,14.952,14.711,14.587,0.10050000000000259,-0.39000000000000057,0.2944186046511664,1.1660465116279166,0.8716279069767501,gmag_rmag_imag_Hamag,117.5684583,-25.5060556,0.0
6485,15.7,15.21,14.18,13.98,14.06,13.616,13.577,13.445,0.12666666666666648,-0.27941176470587914,0.28720930232557973,1.133023255813953,0.8458139534883732,gmag_rmag_imag_Hamag,117.5687083,-25.4633333,0.0
6486,17.65,17.19,15.77,15.36,15.5,14.805,14.438,14.455,-0.28483333333333616,-1.2711764705882358,0.10511627906976345,1.2027906976744154,1.0976744186046519,gmag_rmag_imag_Hamag,117.5688333,-25.4866667,0.0
6487,19.47,18.76,17.13,16.62,16.84,15.771,15.352,15.345,-0.2164999999999988,-1.1494117647058801,0.15232558139534935,1.2758139534883781,1.1234883720930287,gmag_rmag_imag_Hamag,117.569,-25.4744722,0.0
6488,16.34,15.81,14.83,14.65,14.71,14.333,14.254,14.204,0.20299999999999996,-0.23941176470587822,0.3779069767441842,1.2197674418604627,0.8418604651162784,gmag_rmag_imag_Hamag,117.5690833,-25.5311667,0.0
6489,14.73,14.41,13.21,12.94,13.0,12.558,12.346,12.302,-0.17050000000000204,-1.0264705882352998,0.16790697674418514,1.2297674418604625,1.0618604651162773,gmag_rmag_imag_Hamag,117.5701667,-25.4808056,0.0
6490,17.8,17.3,16.01,15.67,15.8,15.073,14.867,15.156,-0.11766666666666947,-0.8464705882353001,0.17046511627906796,1.16116279069767,0.9906976744186022,gmag_rmag_imag_Hamag,117.5702083,-25.45275,0.0
6491,18.97,18.29,16.67,16.16,16.34,15.205,14.831,14.648,-0.24650000000000294,-1.4358823529411895,0.2237209302325588,1.4293023255813944,1.2055813953488355,gmag_rmag_imag_Hamag,117.5704167,-25.4567222,0.0
6492,19.56,18.42,16.71,16.19,16.38,15.198,14.73,14.657,0.19533333333333136,-0.9758823529411922,0.6583720930232588,1.930930232558149,1.27255813953489,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5705,-25.4855,0.0
6493,19.34,18.15,16.45,15.98,16.1,15.25,14.712,14.585,0.3361666666666703,-1.0541176470588094,0.885813953488371,2.3095348837209264,1.4237209302325553,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.571125,-25.4575556,0.0
6494,15.29,15.05,14.12,13.98,14.01,13.73,13.686,13.609,-0.014333333333332643,-0.46529411764705697,0.16395348837209311,1.0248837209302357,0.8609302325581425,gmag_rmag_imag_Hamag,117.5722083,-25.4755556,0.0
6495,18.05,17.59,16.22,15.85,15.98,15.197,14.901,14.967,-0.21216666666666417,-1.0788235294117543,0.13046511627906882,1.2011627906976727,1.070697674418604,gmag_rmag_imag_Hamag,117.5722917,-25.4611389,0.0
6496,18.91,18.43,16.93,16.52,16.65,15.832,15.586,15.5,-0.26483333333333303,-1.3152941176470663,0.15046511627907289,1.3511627906976802,1.200697674418607,gmag_rmag_imag_Hamag,117.5727917,-25.4665,0.0
6497,16.55,16.03,14.84,14.54,14.64,14.149,13.943,13.974,-0.025000000000001577,-0.7623529411764669,0.26651162790697286,1.2262790697674362,0.9597674418604633,gmag_rmag_imag_Hamag,117.5742917,-25.4955833,0.0
6498,17.08,16.54,15.44,15.19,15.28,14.837,14.638,14.625,0.0858333333333326,-0.48588235294117865,0.3118604651162787,1.2046511627906975,0.8927906976744187,gmag_rmag_imag_Hamag,117.5744583,-25.51425,0.0
6499,16.94,16.54,15.16,14.79,14.9,14.237,13.883,13.995,-0.2721666666666662,-1.267058823529409,0.1211627906976736,1.2479069767441817,1.126744186046508,gmag_rmag_imag_Hamag,117.5757917,-25.4717222,0.0
6500,18.44,18.0,16.59,16.2,16.33,15.606,15.285,14.682,-0.26849999999999963,-1.227058823529421,0.11046511627907374,1.2211627906976812,1.1106976744186072,gmag_rmag_imag_Hamag,117.576625,-25.4541111,0.0
6501,17.85,17.39,16.0,15.61,15.76,14.106,14.639,14.617,-0.24850000000000005,-1.0788235294117656,0.07976744186046525,1.1244186046511628,1.0446511627906976,gmag_rmag_imag_Hamag,117.5772083,-25.4573889,0.0
6502,18.08,16.79,14.84,14.19,14.47,13.041,12.449,12.339,0.10916666666666552,-1.0823529411764672,0.5802325581395315,1.885581395348831,1.3053488372092994,umag_rmag_imag_Hamag | gmag_rmag_imag_Hamag,117.5774167,-25.5277222,0.0
6503,18.34,17.53,16.21,15.84,16.04,15.221,14.912,14.805,0.13783333333333037,-0.28000000000001246,0.3030232558139543,1.1625581395348867,0.8595348837209325,gmag_rmag_imag_Hamag,117.5778333,-25.4739722,0.0
6504,17.92,17.45,16.03,15.64,15.75,15.014,14.714,14.571,-0.2384999999999985,-1.3252941176470643,0.19116279069767844,1.3579069767441898,1.166744186046511,gmag_rmag_imag_Hamag,117.57875,-25.5128611,0.0
6505,18.54,18.0,16.49,16.04,16.2,15.299,14.977,14.641,-0.2774999999999993,-1.3194117647058783,0.1344186046511618,1.2760465116279076,1.1416279069767457,gmag_rmag_imag_Hamag,117.5792917,-25.4580278,0.0
6506,18.15,17.48,16.29,15.96,16.12,15.459,15.273,15.059,0.07050000000000145,-0.4199999999999904,0.2644186046511608,1.0860465116279063,0.8216279069767454,gmag_rmag_imag_Hamag,117.5793333,-25.5356667,0.0
6507,17.78,17.33,15.88,15.47,15.6,14.837,14.53,14.573,-0.2948333333333306,-1.3452941176470639,0.1204651162790753,1.2711627906976801,1.1506976744186046,gmag_rmag_imag_Hamag,117.579625,-25.5395833,0.0
6508,17.34,16.93,15.57,15.2,15.32,14.597,14.404,14.369,-0.2621666666666682,-1.1929411764705886,0.10581395348836986,1.1895348837209254,1.0837209302325554,gmag_rmag_imag_Hamag,117.5804583,-25.4521389,0.0
