,umag,gmag,rmag,imag,Hamag,Jmag,Hmag,Kmag,umag_gmag_rmag,umag_gmag_imag,umag_gmag_Hamag,umag_rmag_imag,umag_rmag_Hamag,umag_imag_Hamag,gmag_rmag_imag,gmag_rmag_Hamag,gmag_imag_Hamag,rmag_imag_Hamag,Jmag_Hmag_Kmag,outlier_columns,ID,DEJ2000,w1_err,e_gmag,e_rmag,objtype_SIMBAD,w1,e_umag,Fe_type,h,h_err,k_err,e_imag,e_Hamag,Halpha_type,e_Kmag,e_Jmag,RAJ2000,e_Hmag,k,objtype_Hou
964,15.339,14.841,13.58,13.09,13.14,12.911,12.76,12.653,-0.09701731601731445,-0.6181345029239751,-0.3683971962616803,1.1629766081871349,1.3313364485981318,2.311616822429908,0.9773157894736834,1.0574485981308406,1.7881495327102803,0.5040186915887854,0.060084967320261834,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,J060414.76+240402.4,24.067343,0.024,0.004,0.0,Star,11.549,0.005,,12.76,0.025,0.023,0.0,0.0,I,0.023,0.021,91.06154,0.025,12.653,unknown
965,15.331,14.196,13.33,12.74,12.54,11.808,11.481,11.187,0.7263679653679653,0.20690643274853826,0.29152336448598093,1.2833391812865496,1.233149532710279,2.340532710280372,0.5244210526315787,0.5005327102803732,1.3074018691588773,0.5339252336448593,0.07719607843137213,umag_gmag_imag | umag_gmag_Hamag,J041750.14+532526.1,53.423931,0.023,0.002,0.0,,10.772,0.004,unclassify,11.481,0.029,0.023,0.0,0.0,I,0.023,0.024,64.458939,0.029,11.187,unknown
970,17.548,15.865,14.49,13.43,13.78,12.396,12.003,11.798,1.0341904761904743,0.13086549707602124,0.6210140186915867,1.768643274853799,2.367906542056072,4.556317757009344,0.7613157894736841,1.046542056074766,2.695046728971963,1.1581308411214957,0.21881699346405295,umag_gmag_imag | rmag_imag_Hamag,J060028.33+225621.9,22.939422,0.027,0.003,0.0,,10.575,0.011,,12.003,0.03,0.023,0.0,0.0,I,0.023,0.023,90.118083,0.03,11.798,unknown
973,14.988,13.902,12.83,12.34,12.1,11.789,11.513,11.247,0.5801645021645029,0.0903391812865505,0.1681588785046736,1.561976608187134,1.4484672897196254,2.3474392523364482,0.7883157894736833,0.7342897196261673,1.3836822429906535,0.4227102803738319,0.049986928104575,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag,J041120.62+531404.3,53.234539,0.023,0.003,0.0,,10.508,0.007,,11.513,0.057,0.043,0.0,0.0,III,0.043,0.05,62.83595,0.057,11.247,unknown
979,14.643,15.53,12.91,12.67,12.55,12.461,12.419,12.437,-2.1232770562770544,-2.7100409356725126,-2.4048504672897173,1.4410701754385968,1.3830934579439265,1.8227196261682261,2.4810526315789465,2.4534579439252333,2.770841121495327,0.2063551401869163,0.057294117647057705,umag_gmag_rmag | umag_gmag_imag | umag_gmag_Hamag | gmag_rmag_imag | gmag_rmag_Hamag,J064917.48+100119.6,10.022122,,0.013,0.0,Star in Cluster,,0.007,,,,,0.0,0.0,II,0.026,0.022,102.32287,0.031,,unknown
980,20.557,18.68,17.8,17.14,17.53,15.875,15.881,15.187,1.4617619047619042,0.8953625730994148,1.291252336448598,1.9541929824561382,2.4945700934579422,3.90541121495327,0.4978947368421042,0.7550934579439245,1.8297663551401864,0.7693457943925237,-0.59567320261438,Jmag_Hmag_Kmag,J055507.38+223647.6,22.613237,0.052,0.008,0.01,,15.496,0.06,,15.881,0.121,0.126,0.01,0.01,II,0.126,0.053,88.78076,0.121,15.187,unknown
985,19.396,17.8,17.22,16.74,17.07,15.924,15.915,15.606,1.3223203463203457,0.9203274853801157,1.2241775700934578,1.5921403508771945,2.030205607476639,3.0692710280373876,0.3021052631578964,0.5106074766355165,1.3051869158878542,0.5725233644859823,-0.25354901960784215,Jmag_Hmag_Kmag,J060452.99+232933.3,23.4926,0.053,0.005,0.01,,15.598,0.03,,15.915,0.169,,0.01,0.01,II,,0.076,91.220828,0.169,15.606,unknown
987,19.809,18.008,17.31,16.72,17.17,15.917,15.781,15.325,1.4716406926406944,0.9799941520467855,1.3741682242990687,1.7813391812865524,2.362925233644865,3.6525514018691645,0.35642105263157947,0.6332336448598149,1.6223457943925257,0.7161682242990661,-0.2514509803921587,Jmag_Hmag_Kmag,J060503.95+230211.4,23.036501,0.042,0.006,0.01,,15.1,0.036,,15.781,0.137,0.136,0.01,0.02,II,0.136,0.075,91.266497,0.137,15.325,unknown
991,19.146,17.469,16.96,16.46,16.84,15.742,15.951,15.416,1.4368225108225103,1.0338362573099409,1.3566214953271019,1.577812865497076,2.0693644859813074,3.1618878504672883,0.21952631578947407,0.4534859813084111,1.2913364485981305,0.6065420560747661,-0.6635751633986925,Jmag_Hmag_Kmag,J054736.64+311507.7,31.252161,0.044,0.005,0.01,,15.069,0.024,,15.951,0.173,0.195,0.01,0.01,II,0.195,0.066,86.902705,0.173,15.416,unknown
993,17.932,16.62,16.36,16.09,16.25,15.597,15.692,15.424,1.1893160173160142,0.9741637426900553,1.1235420560747635,1.243578947368421,1.4650841121495324,2.0423738317757,0.10368421052631763,0.20911214953271212,0.6488785046728984,0.31485981308411176,-0.3227124183006548,Jmag_Hmag_Kmag,J061110.20+252702.5,25.450714,0.047,0.004,0.0,,15.393,0.013,,15.692,0.12,0.134,0.01,0.01,II,0.134,0.049,92.792526,0.12,15.424,unknown
994,19.302,17.674,17.23,16.78,17.08,15.959,15.635,15.943,1.4184935064935071,1.0581403508771943,1.3254485981308406,1.5246315789473686,1.9262056074766327,2.8977009345794342,0.18347368421052584,0.3746074766355121,1.1168971962616785,0.5341121495327088,0.5856993464052285,Jmag_Hmag_Kmag,J054651.57+192913.4,19.487059,,0.005,0.01,,,0.027,,,,,0.01,0.01,II,0.247,0.075,86.714885,0.129,,unknown
997,19.226,17.633,17.13,16.68,16.98,15.914,15.867,15.229,1.3556536796536796,0.9855321637426905,1.260397196261683,1.5486315789473695,1.950205607476637,2.9217009345794396,0.2424736842105269,0.4336074766355148,1.1758971962616822,0.5341121495327098,-0.49509150326797635,Jmag_Hmag_Kmag,J055249.33+220817.8,22.13828,,0.005,0.01,,,0.027,,,,,0.01,0.01,II,,0.073,88.205562,0.119,,unknown
1000,18.799,17.083,16.46,16.06,16.34,15.447,15.011,15.338,1.4220303030303052,1.0639122807017558,1.337556074766357,1.852450292397657,2.222364485981306,3.089654205607479,0.39142105263157534,0.5674859813084083,1.2310373831775707,0.4785046728971987,0.7138431372549019,Jmag_Hmag_Kmag,J054703.04+214001.8,21.667173,0.033,0.005,0.0,,14.573,0.019,,15.011,0.077,0.137,0.01,0.01,II,0.137,0.05,86.762701,0.077,15.338,unknown
1003,19.103,17.698,17.17,16.7,17.04,15.992,15.93,15.377,1.1558571428571447,0.7688479532163748,1.0698504672897202,1.3613040935672485,1.8066448598130815,2.8287943925233665,0.2558947368421026,0.4678598130841097,1.2506168224299075,0.5653271028037408,-0.4078692810457496,Jmag_Hmag_Kmag,J052911.74+294101.0,29.683627,0.062,0.006,0.01,,15.831,0.022,,15.93,0.129,0.124,0.02,0.02,II,0.124,0.066,82.298923,0.129,15.377,unknown
1004,15.246,14.369,13.9,13.47,13.67,12.784,12.554,12.399,0.6556969696969707,0.3039532163742703,0.5209672897196269,0.8229590643274859,1.1224485981308407,2.026467289719625,0.220052631578947,0.36259813084112075,1.04759813084112,0.4860747663551397,0.09830065359477072,umag_gmag_rmag | umag_rmag_imag,J061623.85+241808.4,24.302346,0.023,0.003,0.0,Infra-Red source,10.821,0.004,,12.554,0.024,0.03,0.0,0.0,II,0.03,0.021,94.099402,0.024,12.399,unknown
